"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
1523. 多,4726,COMEDY,1523. 配置,789,TRAGEDY
1524. 双方,800,TRAGEDY,1524. 明,4643,TRAGEDY
1525. 黄油,1997,COMEDY,1525. 化为,4680,TRAGEDY
1526. 室外,4072,COMEDY,1526. 参数,512,TRAGEDY
1527. 格子,4992,TRAGEDY,1527. 翅膀,2500,COMEDY
1528. 公交车,4303,COMEDY,1528. 香,2644,COMEDY
1529. 猫,436,COMEDY,1529. 意味,694,TRAGEDY
1530. 为,14,TRAGEDY,1530. 平等,2976,TRAGEDY
1531. 证言,3946,TRAGEDY,1531. 玩法,2931,COMEDY
1532. 功能,142,TRAGEDY,1532. 折叠,4115,COMEDY
1533. 感恩,3323,COMEDY,1533. 放下,4088,TRAGEDY
1534. 润色,4861,COMEDY,1534. 入,701,COMEDY
1535. 战术,2504,TRAGEDY,1535. 口感,477,COMEDY
1536. 陶醉,4827,COMEDY,1536. 可读性,3113,COMEDY
1537. 极地,3315,TRAGEDY,1537. 侵犯,3072,TRAGEDY
1538. 亚洲,2286,TRAGEDY,1538. 穿搭,3654,COMEDY
1539. 点燃,4747,TRAGEDY,1539. 骑,2070,COMEDY
1540. 阐述,1266,TRAGEDY,1540. 派,4832,COMEDY
1541. 写出,2737,COMEDY,1541. 公务员,4279,TRAGEDY
1542. 支出,901,TRAGEDY,1542. 艺术,319,COMEDY
1543. 制造商,3112,TRAGEDY,1543. 脂肪,1023,COMEDY
1544. 承受,1992,TRAGEDY,1544. 爆发,2990,TRAGEDY
1545. 形,2790,TRAGEDY,1545. 因人而异,4585,COMEDY
1546. 选项,667,TRAGEDY,1546. 教训,3538,TRAGEDY
1547. 人士,1156,TRAGEDY,1547. 折扣,2273,COMEDY
1548. 衡量,2539,TRAGEDY,1548. 泡打粉,4284,COMEDY
1549. 露营,3151,COMEDY,1549. 穿戴,4196,COMEDY
1550. 大象,2312,COMEDY,1550. 房产,2002,TRAGEDY
1551. 奶,3640,COMEDY,1551. 英语,520,COMEDY
1552. 友谊,1605,COMEDY,1552. 频率,1167,COMEDY
1553. 歌,1780,COMEDY,1553. 灵活性,1846,COMEDY
1554. 地区,410,TRAGEDY,1554. 大气,1294,COMEDY
1555. 顾问,2638,TRAGEDY,1555. 秩序,3116,TRAGEDY
1556. 技巧,238,COMEDY,1556. 忠诚度,2650,TRAGEDY
1557. 公路,3394,TRAGEDY,1557. 鉴别,2291,COMEDY
1558. 苹果,1026,COMEDY,1558. 纠缠,4164,TRAGEDY
1559. 脂肪,1023,COMEDY,1559. 向日葵,4664,COMEDY
1560. 年级,4231,TRAGEDY,1560. 细节,474,COMEDY
1561. 带入,4624,TRAGEDY,1561. 右,2726,TRAGEDY
1562. 主语,2916,TRAGEDY,1562. 锻炼,502,COMEDY
1563. 如此,2694,TRAGEDY,1563. 洗手,3952,COMEDY
1564. 西班牙语,3409,TRAGEDY,1564. 减少,83,TRAGEDY
1565. 乘积,3574,TRAGEDY,1565. 手册,2059,TRAGEDY
1566. 武器,2447,TRAGEDY,1566. 赤道,4874,TRAGEDY
1567. 人工,3741,TRAGEDY,1567. 案件,950,TRAGEDY
1568. 局限性,3453,TRAGEDY,1568. 样子,3665,COMEDY
1569. 相爱,4893,COMEDY,1569. 死亡,1685,TRAGEDY
1570. 杂志,3045,COMEDY,1570. 特征,350,TRAGEDY
1571. 湖,4708,TRAGEDY,1571. 教,2577,COMEDY
1572. 节日,1324,COMEDY,1572. 卫生间,2829,COMEDY
1573. 元素,204,TRAGEDY,1573. 人员,334,TRAGEDY
1574. 比喻,3139,TRAGEDY,1574. 预算,544,TRAGEDY
1575. 初期,3381,TRAGEDY,1575. 互联网,528,COMEDY
1576. 思念,2864,TRAGEDY,1576. 摘要,1088,TRAGEDY
1577. 感悟,3692,TRAGEDY,1577. 创造,359,COMEDY
1578. 德国,2125,TRAGEDY,1578. 停车场,3643,COMEDY
1579. 显得,1836,TRAGEDY,1579. 撒上,2031,COMEDY
1580. 自行车,1131,COMEDY,1580. 购,2755,COMEDY
1581. 奖励,1174,COMEDY,1581. 铁塔,3466,TRAGEDY
1582. 字体,1883,TRAGEDY,1582. 带上,3802,COMEDY
1583. 进入,594,TRAGEDY,1583. 归类,2350,TRAGEDY
1584. 艺品,2992,TRAGEDY,1584. 驾驶,619,COMEDY
1585. 电影,171,COMEDY,1585. 手工,1929,COMEDY
1586. 内涵,1998,TRAGEDY,1586. 才华,2453,COMEDY
1587. 拍打,4275,COMEDY,1587. 分析师,3759,TRAGEDY
1588. 生命力,3747,COMEDY,1588. 颗粒,3040,TRAGEDY
1589. 亚马逊,2446,TRAGEDY,1589. 项目,159,TRAGEDY
1590. 汉字,2780,TRAGEDY,1590. 小说,305,TRAGEDY
1591. 规划,397,TRAGEDY,1591. 木质,3949,TRAGEDY
1592. 满足感,4296,COMEDY,1592. 信用卡,1741,TRAGEDY
1593. 男孩,1709,COMEDY,1593. 笑容,4970,COMEDY
1594. 教授,1603,TRAGEDY,1594. 本科,4833,TRAGEDY
1595. 程序,113,TRAGEDY,1595. 作用力,4551,TRAGEDY
1596. 落地,4371,TRAGEDY,1596. 门店,3767,TRAGEDY
1597. 心灵,1352,TRAGEDY,1597. 现代化,2419,TRAGEDY
1598. 频率,1167,TRAGEDY,1598. 遵循,1075,TRAGEDY
1599. 停止,1686,TRAGEDY,1599. 恐怖,4722,TRAGEDY
1600. 大气层,1645,TRAGEDY,1600. 商,3086,TRAGEDY
1601. 人民币,2817,TRAGEDY,1601. 缴纳,3624,TRAGEDY
1602. 周长,1897,TRAGEDY,1602. 生成,53,TRAGEDY
1603. 痛,4838,TRAGEDY,1603. 除,1313,TRAGEDY
1604. 销售员,4692,COMEDY,1604. 脱颖而出,4182,COMEDY
1605. 余数,4536,TRAGEDY,1605. 外界,3147,TRAGEDY
1606. 物业,2610,TRAGEDY,1606. 气氛,2169,TRAGEDY
1607. 除数,4456,TRAGEDY,1607. 讲解,1460,TRAGEDY
1608. 一,1197,TRAGEDY,1608. 后面,2773,TRAGEDY
1609. 窗,2867,COMEDY,1609. 是,1,TRAGEDY
1610. 欧洲,1399,COMEDY,1610. 笑话,1508,COMEDY
1611. 想想,4215,COMEDY,1611. 链接,2604,TRAGEDY
1612. 亲子,1650,COMEDY,1612. 膜,4157,TRAGEDY
1613. 创新,228,COMEDY,1613. 麻烦,3304,TRAGEDY
1614. 做好,1025,COMEDY,1614. 学会,724,TRAGEDY
1615. 违约,3978,TRAGEDY,1615. 融入,1798,TRAGEDY
1616. 现代,3137,COMEDY,1616. 全国,2980,TRAGEDY
1617. 膝盖,3941,COMEDY,1617. 降临,4674,TRAGEDY
1618. 黑洞,618,TRAGEDY,1618. 瓶颈,3682,TRAGEDY
1619. 模具,3661,TRAGEDY,1619. 积,2430,TRAGEDY
1620. 取决于,1141,TRAGEDY,1620. 头痛,2954,TRAGEDY
1621. 做饭,4801,COMEDY,1621. 共产党,4669,TRAGEDY
1622. 好运,4006,COMEDY,1622. 画家,3193,COMEDY
1623. 通风,2098,COMEDY,1623. 身份证,3788,TRAGEDY
1624. 膨胀,3511,COMEDY,1624. 举,2316,COMEDY
1625. 逃脱,2793,COMEDY,1625. 直播,3723,COMEDY
1626. 该,921,TRAGEDY,1626. 蒸,3229,COMEDY
1627. 流通,3586,COMEDY,1627. 泰国,3449,COMEDY
1628. 通讯,2655,COMEDY,1628. 包括,35,TRAGEDY
1629. 河流,1913,COMEDY,1629. 巧克力,817,COMEDY
1630. 包,1601,COMEDY,1630. 友情,2643,COMEDY
1631. 体验,190,COMEDY,1631. 纳米,3523,TRAGEDY
1632. 秩序,3116,TRAGEDY,1632. 调试,2344,TRAGEDY
1633. 地震,1451,TRAGEDY,1633. 积分,2882,COMEDY
1634. 取消,3507,TRAGEDY,1634. 城镇,4755,TRAGEDY
1635. 帮到,3301,COMEDY,1635. 群众,3570,TRAGEDY
1636. 小王,3880,COMEDY,1636. 构建,897,TRAGEDY
1637. 地形,2652,COMEDY,1637. 指标,931,TRAGEDY
1638. 拥有,248,COMEDY,1638. 留,2549,TRAGEDY
1639. 学术,1472,TRAGEDY,1639. 成熟,4385,TRAGEDY
1640. 生成器,3980,COMEDY,1640. 偏好,1424,COMEDY
1641. 血,3051,TRAGEDY,1641. 一,1197,TRAGEDY
1642. 洗澡,2782,COMEDY,1642. 身边,1679,COMEDY
1643. 备份,1345,COMEDY,1643. 减排,3020,TRAGEDY
1644. 旅程,1895,COMEDY,1644. 类似,1571,TRAGEDY
1645. 烦恼,3247,TRAGEDY,1645. 盆,4707,COMEDY
1646. 收缩,4497,TRAGEDY,1646. 听力,2711,TRAGEDY
1647. 认识,581,COMEDY,1647. 设计师,1529,COMEDY
1648. 监管,1077,TRAGEDY,1648. 基于,1014,TRAGEDY
1649. 降解,3611,TRAGEDY,1649. 灯光,1492,COMEDY
1650. 采用,282,COMEDY,1650. 音乐家,2463,COMEDY
1651. 鱼肉,4699,TRAGEDY,1651. 牛,2896,COMEDY
1652. 品牌,160,TRAGEDY,1652. 审视,3929,TRAGEDY
1653. 官网,4623,TRAGEDY,1653. 木板,4063,COMEDY
1654. 过敏,3328,TRAGEDY,1654. 糖浆,4380,COMEDY
1655. 头部,2507,TRAGEDY,1655. 丈夫,4964,COMEDY
1656. 原理,702,TRAGEDY,1656. 约翰,1221,COMEDY
1657. 提升,352,TRAGEDY,1657. 有利于,1983,COMEDY
1658. 运作,2390,TRAGEDY,1658. 和,1319,COMEDY
1659. 门,1322,TRAGEDY,1659. 歌曲,627,COMEDY
1660. 病情,1694,TRAGEDY,1660. 冷却,2158,TRAGEDY
1661. 汉堡,3232,COMEDY,1661. 帝国,3355,TRAGEDY
1662. 蛇,2972,TRAGEDY,1662. 街道,2958,COMEDY
1663. 回忆,1572,TRAGEDY,1663. 人物,564,COMEDY
1664. 比较,721,TRAGEDY,1664. 走势,4834,TRAGEDY
1665. 引发,1464,TRAGEDY,1665. 准确率,2971,TRAGEDY
1666. 下雨,2995,TRAGEDY,1666. 能量,568,COMEDY
1667. 当地人,4732,TRAGEDY,1667. 现实,838,TRAGEDY
1668. 演出,2383,COMEDY,1668. 测,3893,TRAGEDY
1669. 男,4383,TRAGEDY,1669. 战术,2504,TRAGEDY
1670. 汤姆,1213,COMEDY,1670. 强化,1536,COMEDY
1671. 权衡,3891,TRAGEDY,1671. 插座,4271,COMEDY
1672. 商务,1160,TRAGEDY,1672. 确保,84,COMEDY
1673. 光速,4912,TRAGEDY,1673. 里面,1568,COMEDY
1674. 包裹,3821,TRAGEDY,1674. 制定,221,TRAGEDY
1675. 创始人,2947,TRAGEDY,1675. 学术,1472,TRAGEDY
1676. 推理,788,TRAGEDY,1676. 相关,1382,COMEDY
1677. 流,1809,TRAGEDY,1677. 人民,980,COMEDY
1678. 旅,1873,TRAGEDY,1678. 追,3982,TRAGEDY
1679. 助手,1278,TRAGEDY,1679. 呼吸,499,COMEDY
1680. 品,3763,TRAGEDY,1680. 谢谢,311,COMEDY
1681. 优点,611,COMEDY,1681. 待,1948,TRAGEDY
1682. 弱点,3817,TRAGEDY,1682. 电流,2531,TRAGEDY
1683. 成本,307,TRAGEDY,1683. 量子,676,TRAGEDY
1684. 之,943,COMEDY,1684. 厚度,3533,TRAGEDY
1685. 飞船,3971,COMEDY,1685. 他們,3482,TRAGEDY
1686. 日程,3651,TRAGEDY,1686. 题材,2170,TRAGEDY
1687. 递,2285,COMEDY,1687. 混合物,1860,TRAGEDY
1688. 多样化,2358,COMEDY,1688. 经验,177,TRAGEDY
1689. 学,871,COMEDY,1689. 数组,1599,TRAGEDY
1690. 赚,3954,COMEDY,1690. 激素,4880,TRAGEDY
1691. 绿化,3263,COMEDY,1691. 观念,1429,TRAGEDY
1692. 能源,240,COMEDY,1692. 市场,72,TRAGEDY
1693. 新陈代谢,4582,TRAGEDY,1693. 云计算,1544,TRAGEDY
1694. 加密,1205,TRAGEDY,1694. 饮用,2498,TRAGEDY
1695. 排,3108,TRAGEDY,1695. 聚集,3252,TRAGEDY
1696. 避免,152,TRAGEDY,1696. 小数,3614,TRAGEDY
1697. 米,3928,COMEDY,1697. 候选人,3488,TRAGEDY
1698. 理论,514,TRAGEDY,1698. 缺少,2608,TRAGEDY
1699. 相当于,4716,COMEDY,1699. 客人,1514,TRAGEDY
1700. 损坏,1844,TRAGEDY,1700. 例子,620,TRAGEDY
1701. 零售,4042,COMEDY,1701. 西兰花,3825,COMEDY
1702. 怎么办,1804,TRAGEDY,1702. 经历,442,TRAGEDY
1703. 心中,1935,COMEDY,1703. 前景,820,TRAGEDY
1704. 社会主义,2630,TRAGEDY,1704. 加速度,2307,TRAGEDY
1705. 积极性,3411,COMEDY,1705. 草药,4141,COMEDY
1706. 寻,4328,COMEDY,1706. 创建,321,TRAGEDY
1707. 上映,3807,COMEDY,1707. 灰尘,4035,TRAGEDY
1708. 年份,1888,TRAGEDY,1708. 电梯,4286,TRAGEDY
1709. 穿越,2157,COMEDY,1709. 音响,3261,COMEDY
1710. 项链,4452,COMEDY,1710. 玻璃,1581,TRAGEDY
1711. 延迟,3044,TRAGEDY,1711. 食,2434,COMEDY
1712. 地点,1021,TRAGEDY,1712. 湖,4708,TRAGEDY
1713. 调味,1753,COMEDY,1713. 任务,139,TRAGEDY
1714. 加以,3098,TRAGEDY,1714. 思,3026,TRAGEDY
1715. 临床,2141,TRAGEDY,1715. 波长,3179,TRAGEDY
1716. 模拟,720,COMEDY,1716. 冰,2156,TRAGEDY
1717. 者,285,TRAGEDY,1717. 面前,4545,TRAGEDY
1718. 骑士,4702,COMEDY,1718. 粉丝,3221,COMEDY
1719. 调查,569,TRAGEDY,1719. 蒜,1591,COMEDY
1720. 流派,2951,COMEDY,1720. 完善,1241,TRAGEDY
1721. 生姜,4151,COMEDY,1721. 重点,1367,TRAGEDY
1722. 误解,2557,TRAGEDY,1722. 限度,3768,TRAGEDY
1723. 员工,203,TRAGEDY,1723. 上升,947,COMEDY
1724. 蒸汽,4467,TRAGEDY,1724. 次数,1051,TRAGEDY
1725. 这些,731,TRAGEDY,1725. 月份,3171,TRAGEDY
1726. 舒适性,4461,COMEDY,1726. 冒险,1139,COMEDY
1727. 栏,4901,TRAGEDY,1727. 语气,2736,COMEDY
1728. 城市,110,TRAGEDY,1728. 动漫,3057,COMEDY
1729. 走,809,TRAGEDY,1729. 预防,762,TRAGEDY
1730. 救援,2586,COMEDY,1730. 您们,3966,TRAGEDY
1731. 容量,1704,TRAGEDY,1731. 工作者,3622,TRAGEDY
1732. 相等,1982,TRAGEDY,1732. 停留,4075,TRAGEDY
1733. 谢谢,311,COMEDY,1733. 检验,2761,TRAGEDY
1734. 游泳,951,COMEDY,1734. 受伤,2354,TRAGEDY
1735. 偶数,2198,TRAGEDY,1735. 微生物,3307,TRAGEDY
1736. 铺,4645,COMEDY,1736. 动物园,4251,COMEDY
1737. 名叫,2172,TRAGEDY,1737. 婚礼,956,COMEDY
1738. 鸭子,3337,COMEDY,1738. 项,1886,TRAGEDY
1739. 边长,2920,TRAGEDY,1739. 切换,3357,COMEDY
1740. 彼此,884,TRAGEDY,1740. 酒,2097,COMEDY
1741. 应该,50,TRAGEDY,1741. 接种,2056,TRAGEDY
1742. 成为,98,TRAGEDY,1742. 游泳池,3548,COMEDY
1743. 事业,995,TRAGEDY,1743. 拟,2807,TRAGEDY
1744. 比例,903,TRAGEDY,1744. 鉴定,3770,TRAGEDY
1745. 继续,412,TRAGEDY,1745. 令人,2787,COMEDY
1746. 依靠,3188,TRAGEDY,1746. 卡,2421,COMEDY
1747. 优化,276,TRAGEDY,1747. 天赋,3234,COMEDY
1748. 名言,2347,TRAGEDY,1748. 后端,3695,TRAGEDY
1749. 家里,1550,TRAGEDY,1749. 怎么办,1804,TRAGEDY
1750. 穿,1609,TRAGEDY,1750. 集体,4962,TRAGEDY
1751. 应当,1339,TRAGEDY,1751. 原料,2743,TRAGEDY
1752. 来到,1283,TRAGEDY,1752. 言语,4112,COMEDY
1753. 提问,2371,TRAGEDY,1753. 脚本,1832,COMEDY
1754. 号,1565,TRAGEDY,1754. 缩写,4935,TRAGEDY
1755. 等级,2237,TRAGEDY,1755. 构思,3909,COMEDY
1756. 引,4233,TRAGEDY,1756. 独立性,4616,TRAGEDY
1757. 石,4267,TRAGEDY,1757. 变色,3653,TRAGEDY
1758. 含义,1250,TRAGEDY,1758. 满足,348,COMEDY
1759. 产,3967,TRAGEDY,1759. 美食,415,COMEDY
1760. 家具,529,TRAGEDY,1760. 空气,363,TRAGEDY
1761. 农作物,4021,TRAGEDY,1761. 出版,3030,TRAGEDY
1762. 保持,80,TRAGEDY,1762. 升,2746,COMEDY
1763. 评价,696,TRAGEDY,1763. 金钱,2827,TRAGEDY
1764. 头,1632,TRAGEDY,1764. 变量,554,TRAGEDY
1765. 运算符,4028,TRAGEDY,1765. 英雄,1682,COMEDY
1766. 岁月,2379,TRAGEDY,1766. 救赎,3628,TRAGEDY
1767. 清理,1535,TRAGEDY,1767. 代表作,3557,COMEDY
1768. 跨,2046,TRAGEDY,1768. 合,1973,COMEDY
1769. 画面,1371,TRAGEDY,1769. 跨,2046,COMEDY
1770. 价,3539,TRAGEDY,1770. 燃烧,1723,TRAGEDY
1771. 入住,4282,TRAGEDY,1771. 供应,1462,TRAGEDY
1772. 公园,794,COMEDY,1772. 肉,1287,TRAGEDY
1773. 问,613,TRAGEDY,1773. 蒸发,4185,TRAGEDY
1774. 带领,3004,COMEDY,1774. 改为,3738,TRAGEDY
1775. 朋友,381,COMEDY,1775. 迁移,3329,TRAGEDY
1776. 结局,3362,TRAGEDY,1776. 淘宝,3912,COMEDY
1777. 金黄,4293,COMEDY,1777. 名,1041,TRAGEDY
1778. 联想,4475,COMEDY,1778. 东西,886,TRAGEDY
1779. 建模,3434,COMEDY,1779. 程序,113,TRAGEDY
1780. 笔记,3470,TRAGEDY,1780. 缩短,3070,TRAGEDY
1781. 反,1773,TRAGEDY,1781. 土豆,2294,COMEDY
1782. 木质,3949,TRAGEDY,1782. 应用,42,TRAGEDY
1783. 资讯,4949,TRAGEDY,1783. 有所,587,TRAGEDY
1784. 商标,3288,COMEDY,1784. 突破,1838,TRAGEDY
1785. 时空,2672,TRAGEDY,1785. 听众,2602,COMEDY
1786. 甲,2205,TRAGEDY,1786. 美味,1078,COMEDY
1787. 色,1858,COMEDY,1787. 收益率,4366,TRAGEDY
1788. 奶油,1754,COMEDY,1788. 理解,131,TRAGEDY
1789. 情境,2184,TRAGEDY,1789. 小雨,4967,TRAGEDY
1790. 提倡,4457,COMEDY,1790. 转,1415,TRAGEDY
1791. 下来,1218,TRAGEDY,1791. 狗,252,COMEDY
1792. 角,1435,TRAGEDY,1792. 触发,3531,TRAGEDY
1793. 免疫,1597,COMEDY,1793. 魔法,1476,COMEDY
1794. 跨越,3374,COMEDY,1794. 出血,4793,TRAGEDY
1795. 广告,586,COMEDY,1795. 负载,2884,TRAGEDY
1796. 范围,391,TRAGEDY,1796. 点子,2901,COMEDY
1797. 音,2592,COMEDY,1797. 钾,4748,TRAGEDY
1798. 篮球,1663,COMEDY,1798. 生物学,2188,TRAGEDY
1799. 消化,1940,TRAGEDY,1799. 情景,3207,COMEDY
1800. 请问,261,TRAGEDY,1800. 警惕,3391,TRAGEDY
1801. 酶,2693,TRAGEDY,1801. 分解,1674,TRAGEDY
1802. 魔法,1476,COMEDY,1802. 倍数,4059,COMEDY
1803. 眼,2797,TRAGEDY,1803. 压力,274,TRAGEDY
1804. 提出,411,TRAGEDY,1804. 泄漏,4113,TRAGEDY
1805. 尾气,4775,TRAGEDY,1805. 小红,616,COMEDY
1806. 输入,209,TRAGEDY,1806. 数量,322,COMEDY
1807. 投资,211,TRAGEDY,1807. 板,1731,COMEDY
1808. 主张,3233,TRAGEDY,1808. 嗅觉,4546,COMEDY
1809. 咖啡机,3761,COMEDY,1809. 女子,2850,COMEDY
1810. 阴,4662,TRAGEDY,1810. 采购,2202,COMEDY
1811. 施加,3937,TRAGEDY,1811. 供应商,2003,COMEDY
1812. 日记,3748,TRAGEDY,1812. 炎症,4237,TRAGEDY
1813. 鲈鱼,4871,COMEDY,1813. 陷入,2548,TRAGEDY
1814. 依赖,1011,TRAGEDY,1814. 记忆,1259,TRAGEDY
1815. 数据,24,TRAGEDY,1815. 地,939,COMEDY
1816. 鱼类,2011,COMEDY,1816. 字段,1986,COMEDY
1817. 季节,658,TRAGEDY,1817. 购物,580,COMEDY
1818. 抓住,2783,TRAGEDY,1818. 态度,661,COMEDY
1819. 优惠券,2574,COMEDY,1819. 呈,2252,COMEDY
1820. 迷宫,3772,TRAGEDY,1820. 障碍,1546,TRAGEDY
1821. 物体,561,TRAGEDY,1821. 汁,1502,COMEDY
1822. 农民,2631,TRAGEDY,1822. 班级,3275,COMEDY
1823. 解决,70,TRAGEDY,1823. 碗中,4977,COMEDY
1824. 撞击,4729,TRAGEDY,1824. 汤姆,1213,COMEDY
1825. 挑战,198,TRAGEDY,1825. 面向,2101,COMEDY
1826. 缓存,3465,TRAGEDY,1826. 命令行,4395,COMEDY
1827. 童话,4097,COMEDY,1827. 诚信,4250,COMEDY
1828. 人群,1257,TRAGEDY,1828. 游览,2913,COMEDY
1829. 冰箱,1758,COMEDY,1829. 应该,50,COMEDY
1830. 饭,3215,COMEDY,1830. 皮,2120,COMEDY
1831. 夏日,2962,COMEDY,1831. 盒子,2968,TRAGEDY
1832. 落实,3424,TRAGEDY,1832. 市民,2187,TRAGEDY
1833. 公益,2016,COMEDY,1833. 消防,4663,TRAGEDY
1834. 围绕,2264,TRAGEDY,1834. 画作,3644,TRAGEDY
1835. 肢体,3903,TRAGEDY,1835. 特效,4864,COMEDY
1836. 减,1667,TRAGEDY,1836. 管,2839,TRAGEDY
1837. 平衡,464,COMEDY,1837. 症,3669,TRAGEDY
1838. 百度,4790,COMEDY,1838. 职责,1638,TRAGEDY
1839. 咨询师,3790,TRAGEDY,1839. 黄,4632,COMEDY
1840. 资格,3826,TRAGEDY,1840. 后台,4736,TRAGEDY
1841. 专辑,4437,COMEDY,1841. 远处,3118,TRAGEDY
1842. 红色,1515,COMEDY,1842. 跳跃,2368,COMEDY
1843. 专利,3361,TRAGEDY,1843. 监控,1114,TRAGEDY
1844. 消毒,3709,TRAGEDY,1844. 品种,923,TRAGEDY
1845. 拂面,4264,COMEDY,1845. 互动,624,COMEDY
1846. 椅子,2583,COMEDY,1846. 乐趣,1559,COMEDY
1847. 热点,2818,TRAGEDY,1847. 碱,2534,TRAGEDY
1848. 梦境,3293,COMEDY,1848. 援助,4601,TRAGEDY
1849. 结婚,3416,COMEDY,1849. 阴影,4429,TRAGEDY
1850. 表面,510,TRAGEDY,1850. 指示,1479,TRAGEDY
1851. 口,2692,COMEDY,1851. 鼠标,3705,COMEDY
1852. 赔偿,2431,TRAGEDY,1852. 燃料,1421,TRAGEDY
1853. 出台,4309,TRAGEDY,1853. 使用,10,TRAGEDY
1854. 清楚,3454,COMEDY,1854. 离,2927,TRAGEDY
1855. 回应,2716,TRAGEDY,1855. 胡椒粉,2028,COMEDY
1856. 机器,207,TRAGEDY,1856. 排放量,3931,TRAGEDY
1857. 我们,5,COMEDY,1857. 表面积,4602,TRAGEDY
1858. 飞行器,4909,COMEDY,1858. 紫外线,3865,TRAGEDY
1859. 点缀,3555,COMEDY,1859. 前端,2378,TRAGEDY
1860. 橱柜,4739,COMEDY,1860. 返回,583,TRAGEDY
1861. 求出,3341,TRAGEDY,1861. 刷,4539,COMEDY
1862. 飞舞,4572,COMEDY,1862. 宠物,429,COMEDY
1863. 权益,1362,TRAGEDY,1863. 切割,3129,TRAGEDY
1864. 改革,2077,TRAGEDY,1864. 睡眠,563,COMEDY
1865. 社区,524,TRAGEDY,1865. 女儿,3383,COMEDY
1866. 答,3662,TRAGEDY,1866. 轨道,1519,TRAGEDY
1867. 种植,919,COMEDY,1867. 体验,190,COMEDY
1868. 密度,1176,TRAGEDY,1868. 落下,4333,TRAGEDY
1869. 关闭,1494,TRAGEDY,1869. 青少年,2114,COMEDY
1870. 斜,3158,COMEDY,1870. 吹拂,4116,COMEDY
1871. 火锅,2946,COMEDY,1871. 香菜,4167,COMEDY
1872. 教师,1099,TRAGEDY,1872. 限于,2414,TRAGEDY
1873. 战略,1223,TRAGEDY,1873. 敢,4604,COMEDY
1874. 各自,1762,TRAGEDY,1874. 嘉宾,3879,COMEDY
1875. 鸡腿,4364,COMEDY,1875. 创新,228,COMEDY
1876. 有没有,2134,TRAGEDY,1876. 灌溉,4976,COMEDY
1877. 用法,3161,TRAGEDY,1877. 空,2731,TRAGEDY
1878. 疗法,2560,TRAGEDY,1878. 京东,4610,COMEDY
1879. 目的,610,TRAGEDY,1879. 数列,1756,TRAGEDY
1880. 大小,486,TRAGEDY,1880. 质感,2987,COMEDY
1881. 文学,603,TRAGEDY,1881. 出租车,3837,COMEDY
1882. 还款,3038,TRAGEDY,1882. 通信,1138,COMEDY
1883. 哪些,2204,TRAGEDY,1883. 送,2034,COMEDY
1884. 混凝土,4183,TRAGEDY,1884. 考虑,78,TRAGEDY
1885. 修正,3159,TRAGEDY,1885. 字体,1883,COMEDY
1886. 压力,274,TRAGEDY,1886. 零食,3231,COMEDY
1887. 视力,4458,TRAGEDY,1887. 内部,558,TRAGEDY
1888. 空气,363,TRAGEDY,1888. 墙,2055,TRAGEDY
1889. 点子,2901,COMEDY,1889. 热带,2454,COMEDY
1890. 张三,776,COMEDY,1890. 混合,769,COMEDY
1891. 其,41,TRAGEDY,1891. 品,3763,TRAGEDY
1892. 表示,256,TRAGEDY,1892. 竹子,4166,TRAGEDY
1893. 芯片,2516,TRAGEDY,1893. 创始人,2947,TRAGEDY
1894. 爵士,4239,COMEDY,1894. 盘子,4078,TRAGEDY
1895. 方块,4225,COMEDY,1895. 信任,723,TRAGEDY
1896. 烤箱,983,COMEDY,1896. 光,899,TRAGEDY
1897. 蜜蜂,2322,COMEDY,1897. 棋子,3140,TRAGEDY
1898. 终点,3657,TRAGEDY,1898. 因素,194,TRAGEDY
1899. 打造,1183,TRAGEDY,1899. 伙伴,1487,TRAGEDY
1900. 大学生,1475,TRAGEDY,1900. 条件,313,TRAGEDY
1901. 伙伴,1487,COMEDY,1901. 氧化,2090,TRAGEDY
1902. 采购,2202,TRAGEDY,1902. 不满,3463,TRAGEDY
1903. 辅助,1111,TRAGEDY,1903. 舞,2333,COMEDY
1904. 出来,647,COMEDY,1904. 清理,1535,TRAGEDY
1905. 融入,1798,TRAGEDY,1905. 海边,2186,TRAGEDY
1906. 书架,4496,COMEDY,1906. 涌现,3727,TRAGEDY
1907. 相似性,4567,TRAGEDY,1907. 诗歌,490,TRAGEDY
1908. 老鼠,2552,COMEDY,1908. 试,912,TRAGEDY
1909. 开发,191,TRAGEDY,1909. 手臂,2315,TRAGEDY
1910. 因人而异,4585,TRAGEDY,1910. 接收,1626,TRAGEDY
1911. 网页,2522,TRAGEDY,1911. 可以,2,TRAGEDY
1912. 旨在,1620,TRAGEDY,1912. 得到,157,TRAGEDY
1913. 高达,4760,COMEDY,1913. 产生,150,TRAGEDY
1914. 可能,54,TRAGEDY,1914. 库,889,TRAGEDY
