"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
1590. 比分,4083,COMEDY,1590. 基地,4321,TRAGEDY
1591. 流动性,4945,COMEDY,1591. 在,235,TRAGEDY
1592. 变换,3256,COMEDY,1592. 凸显,4442,TRAGEDY
1593. 买,1054,COMEDY,1593. 冠军,2794,COMEDY
1594. 总,4998,COMEDY,1594. 民间,3550,COMEDY
1595. 爱好,978,COMEDY,1595. 放松,430,COMEDY
1596. 雪,3467,TRAGEDY,1596. 税务,2133,TRAGEDY
1597. 倡导,2754,TRAGEDY,1597. 她们,3094,COMEDY
1598. 特点,247,COMEDY,1598. 冲击,3666,TRAGEDY
1599. 偏好,1424,COMEDY,1599. 包,1601,COMEDY
1600. 储备,3576,COMEDY,1600. 恋爱,1684,COMEDY
1601. 高山,4465,TRAGEDY,1601. 排除,2637,TRAGEDY
1602. 下雨,2995,TRAGEDY,1602. 赞誉,4798,COMEDY
1603. 创业者,2094,COMEDY,1603. 点击,1423,COMEDY
1604. 上面,596,COMEDY,1604. 战术,2504,TRAGEDY
1605. 笔记本,2687,COMEDY,1605. 岗位,1553,TRAGEDY
1606. 小雨,4967,COMEDY,1606. 草药,4141,TRAGEDY
1607. 助,4885,COMEDY,1607. 升起,3793,COMEDY
1608. 为什么,3953,COMEDY,1608. 烤,663,COMEDY
1609. 天堂,4829,COMEDY,1609. 高中生,3996,COMEDY
1610. 幸福,778,COMEDY,1610. 发展,25,COMEDY
1611. 神经元,3175,TRAGEDY,1611. 后端,3695,TRAGEDY
1612. 统计,945,TRAGEDY,1612. 家人,855,COMEDY
1613. 其,41,COMEDY,1613. 口,2692,COMEDY
1614. 鼓励,458,COMEDY,1614. 青少年,2114,COMEDY
1615. 技巧,238,COMEDY,1615. 询问,1524,TRAGEDY
1616. 农民,2631,COMEDY,1616. 里面,1568,COMEDY
1617. 游,3347,COMEDY,1617. 内,2798,COMEDY
1618. 银行,749,TRAGEDY,1618. 公益,2016,COMEDY
1619. 实施,728,TRAGEDY,1619. 相乘,4459,TRAGEDY
1620. 辅导,3818,COMEDY,1620. 文件夹,3475,TRAGEDY
1621. 湿度,1600,TRAGEDY,1621. 草,1946,COMEDY
1622. 非洲,2256,TRAGEDY,1622. 税收,1985,TRAGEDY
1623. 爪子,4186,COMEDY,1623. 剩余,4506,COMEDY
1624. 感性,4895,TRAGEDY,1624. 穿,1609,COMEDY
1625. 计划,122,COMEDY,1625. 硬度,4273,TRAGEDY
1626. 医学,504,TRAGEDY,1626. 工作,47,TRAGEDY
1627. 续写,3687,COMEDY,1627. 因人而异,4585,COMEDY
1628. 队,2274,COMEDY,1628. 特质,3404,COMEDY
1629. 秋风,3191,TRAGEDY,1629. 常数,3547,TRAGEDY
1630. 稳定性,991,TRAGEDY,1630. 预热,2499,COMEDY
1631. 睡,2747,COMEDY,1631. 达成,1556,COMEDY
1632. 心理学,1317,TRAGEDY,1632. 仪器,3405,TRAGEDY
1633. 得知,4806,TRAGEDY,1633. 期望,1275,TRAGEDY
1634. 面积,565,TRAGEDY,1634. 曲线,2526,TRAGEDY
1635. 指令,1478,COMEDY,1635. 丰富,2675,COMEDY
1636. 口腔,3106,COMEDY,1636. 厨房,1243,COMEDY
1637. 头脑,1974,COMEDY,1637. 鸡丁,3972,COMEDY
1638. 小王,3880,COMEDY,1638. 身上,2277,COMEDY
1639. 硬币,3165,COMEDY,1639. 高管,3243,TRAGEDY
1640. 减小,3667,TRAGEDY,1640. 剑,4550,TRAGEDY
1641. 开销,3959,TRAGEDY,1641. 专注于,4209,TRAGEDY
1642. 爆发,2990,TRAGEDY,1642. 军事,2208,TRAGEDY
1643. 区间,3648,TRAGEDY,1643. 村庄,3054,COMEDY
1644. 考试,1327,TRAGEDY,1644. 下雨,2995,TRAGEDY
1645. 嗅觉,4546,COMEDY,1645. 插件,3824,COMEDY
1646. 牛排,2810,COMEDY,1646. 主体,2762,TRAGEDY
1647. 大自然,1086,COMEDY,1647. 传播,913,COMEDY
1648. 再生,1203,COMEDY,1648. 防护,2714,TRAGEDY
1649. 粉丝,3221,COMEDY,1649. 欢迎,447,COMEDY
1650. 英国,1390,COMEDY,1650. 架构,1669,TRAGEDY
1651. 认可,1623,COMEDY,1651. 解答,1357,COMEDY
1652. 吃饭,3855,COMEDY,1652. 树,970,COMEDY
1653. 阻力,3353,TRAGEDY,1653. 二氧化碳,1297,TRAGEDY
1654. 毛,3259,COMEDY,1654. 分割,2106,TRAGEDY
1655. 宫殿,4944,TRAGEDY,1655. 写下,3593,COMEDY
1656. 糖分,2860,COMEDY,1656. 批评,2232,TRAGEDY
1657. 平衡,464,COMEDY,1657. 宠物,429,COMEDY
1658. 平方,1896,COMEDY,1658. 政府,392,TRAGEDY
1659. 净化,3074,TRAGEDY,1659. 销售,273,COMEDY
1660. 漫步,2728,COMEDY,1660. 融入,1798,COMEDY
1661. 燕麦,3634,COMEDY,1661. 排队,4256,TRAGEDY
1662. 当地人,4732,COMEDY,1662. 分裂,3472,TRAGEDY
1663. 一起,1480,COMEDY,1663. 聊聊,2809,COMEDY
1664. 机,954,COMEDY,1664. 案,4411,TRAGEDY
1665. 背包,4421,COMEDY,1665. 选购,2189,COMEDY
1666. 南,3135,COMEDY,1666. 曲目,4076,COMEDY
1667. 快乐,1252,COMEDY,1667. 倍数,4059,COMEDY
1668. 阅读,361,COMEDY,1668. 值得,668,COMEDY
1669. 淘宝,3912,COMEDY,1669. 促销,1830,COMEDY
1670. 已知,2808,COMEDY,1670. 跑步,1330,COMEDY
1671. 温馨,4579,COMEDY,1671. 官网,4623,TRAGEDY
1672. 观察,683,COMEDY,1672. 字,460,COMEDY
1673. 志愿者,1715,COMEDY,1673. 携手,4896,COMEDY
1674. 可,59,COMEDY,1674. 选手,2440,COMEDY
1675. 可能,54,COMEDY,1675. 陆地,3213,COMEDY
1676. 碗中,4977,COMEDY,1676. 制造,732,COMEDY
1677. 视力,4458,TRAGEDY,1677. 选出,3650,COMEDY
1678. 流行,916,COMEDY,1678. 场合,1202,COMEDY
1679. 内涵,1998,TRAGEDY,1679. 观,4019,TRAGEDY
1680. 加法,3382,COMEDY,1680. 奶,3640,COMEDY
1681. 申报,3792,TRAGEDY,1681. 信仰,1194,TRAGEDY
1682. 祖先,4108,TRAGEDY,1682. 农药,4873,TRAGEDY
1683. 烧,3684,TRAGEDY,1683. 祝,1636,COMEDY
1684. 菜肴,1336,COMEDY,1684. 销售额,910,COMEDY
1685. 曲线,2526,COMEDY,1685. 充满,374,COMEDY
1686. 停车,3606,TRAGEDY,1686. 计算器,2239,COMEDY
1687. 走,809,COMEDY,1687. 营销,324,COMEDY
1688. 紧张,2970,TRAGEDY,1688. 走,809,COMEDY
1689. 配饰,3461,COMEDY,1689. 灯具,2695,COMEDY
1690. 形状,718,COMEDY,1690. 定义,367,TRAGEDY
1691. 别墅,3592,COMEDY,1691. 打印,1126,COMEDY
1692. 实体,1959,TRAGEDY,1692. 起到,1900,COMEDY
1693. 现金,1405,COMEDY,1693. 面试,976,TRAGEDY
1694. 选中,4378,COMEDY,1694. 包括,35,COMEDY
1695. 煸炒,3172,COMEDY,1695. 提供,19,COMEDY
1696. 话题,637,COMEDY,1696. 放弃,1454,TRAGEDY
1697. 二进制,3607,TRAGEDY,1697. 受到,355,TRAGEDY
1698. 电压,2826,TRAGEDY,1698. 程度,540,TRAGEDY
1699. 登山,3484,COMEDY,1699. 用来,750,COMEDY
1700. 标注,2915,TRAGEDY,1700. 增长率,3360,COMEDY
1701. 色彩,725,COMEDY,1701. 布置,2038,COMEDY
1702. 需求,87,TRAGEDY,1702. 鸟,1248,COMEDY
1703. 简化,2247,COMEDY,1703. 度,708,TRAGEDY
1704. 热情,1281,COMEDY,1704. 泡沫,3508,COMEDY
1705. 主意,1821,COMEDY,1705. 做到,1592,COMEDY
1706. 植被,3774,COMEDY,1706. 戏剧,4061,COMEDY
1707. 案件,950,TRAGEDY,1707. 会计,3093,COMEDY
1708. 人力,1419,TRAGEDY,1708. 特效,4864,COMEDY
1709. 叶,2066,COMEDY,1709. 边,1453,TRAGEDY
1710. 中断,3776,TRAGEDY,1710. 素,3025,TRAGEDY
1711. 地面,1145,TRAGEDY,1711. 失败,1220,TRAGEDY
1712. 财产,1436,TRAGEDY,1712. 小心,4079,TRAGEDY
1713. 整,2495,COMEDY,1713. 野餐,2622,COMEDY
1714. 总和,2541,TRAGEDY,1714. 纸巾,4568,COMEDY
1715. 作用力,4551,TRAGEDY,1715. 天地,4010,TRAGEDY
1716. 上市,3798,COMEDY,1716. 常用,2306,COMEDY
1717. 火锅,2946,COMEDY,1717. 深入,2905,TRAGEDY
1718. 深化,4835,TRAGEDY,1718. 波,1899,COMEDY
1719. 你们,388,COMEDY,1719. 收入,542,COMEDY
1720. 错过,2819,TRAGEDY,1720. 婚礼,956,COMEDY
1721. 分离,2482,TRAGEDY,1721. 火焰,3489,TRAGEDY
1722. 持续性,4588,TRAGEDY,1722. 栏,4901,TRAGEDY
1723. 承受,1992,TRAGEDY,1723. 功率,2875,TRAGEDY
1724. 引起,572,TRAGEDY,1724. 空,2731,TRAGEDY
1725. 教材,3710,TRAGEDY,1725. 完美,4971,COMEDY
1726. 电影院,4862,COMEDY,1726. 趣味性,4037,COMEDY
1727. 灯光,1492,COMEDY,1727. 起诉,4578,TRAGEDY
1728. 相遇,2547,COMEDY,1728. 习俗,3267,COMEDY
1729. 地毯,2932,COMEDY,1729. 芯片,2516,COMEDY
1730. 浴室,3616,COMEDY,1730. 够,4365,COMEDY
1731. 谈论,2653,COMEDY,1731. 逻辑,662,COMEDY
1732. 供应,1462,COMEDY,1732. 根源,4259,TRAGEDY
1733. 风味,2576,COMEDY,1733. 保密,3933,TRAGEDY
1734. 种子,2145,COMEDY,1734. 提交,1693,TRAGEDY
1735. 爱因斯坦,3845,TRAGEDY,1735. 关注,184,COMEDY
1736. 储存,1869,TRAGEDY,1736. 风景,1428,COMEDY
1737. 协调,1098,COMEDY,1737. 创立,3127,COMEDY
1738. 北京市,3226,TRAGEDY,1738. 觉得,349,COMEDY
1739. 依靠,3188,COMEDY,1739. 空中,2741,COMEDY
1740. 内,2798,TRAGEDY,1740. 吸引,413,COMEDY
1741. 钢琴,2251,COMEDY,1741. 冰块,2861,COMEDY
1742. 前方,4809,COMEDY,1742. 经过,1629,COMEDY
1743. 分辨率,3097,COMEDY,1743. 史,3494,TRAGEDY
1744. 去掉,4387,TRAGEDY,1744. 清,3896,COMEDY
1745. 谓语,3932,COMEDY,1745. 个体,1235,COMEDY
1746. 雕刻,4778,TRAGEDY,1746. 一起,1480,COMEDY
1747. 符号,1136,COMEDY,1747. 穿戴,4196,COMEDY
1748. 展现,748,COMEDY,1748. 敬礼,3398,COMEDY
1749. 低,3951,TRAGEDY,1749. 有,6,COMEDY
1750. 费用,585,TRAGEDY,1750. 誉为,2474,COMEDY
1751. 复兴,2799,COMEDY,1751. 各自,1762,COMEDY
1752. 天使,4881,COMEDY,1752. 插座,4271,COMEDY
1753. 投诉,2921,TRAGEDY,1753. 总结,394,COMEDY
1754. 地铁,2471,COMEDY,1754. 顶点,4372,TRAGEDY
1755. 古迹,4980,TRAGEDY,1755. 致,2923,TRAGEDY
1756. 课程,579,COMEDY,1756. 市,2777,COMEDY
1757. 手表,1699,COMEDY,1757. 亚洲,2286,COMEDY
1758. 橙色,4001,COMEDY,1758. 走到,3427,COMEDY
1759. 艾米丽,3542,COMEDY,1759. 指明,3406,COMEDY
1760. 时候,480,COMEDY,1760. 失业,3009,TRAGEDY
1761. 双方,800,TRAGEDY,1761. 小鸟,2081,COMEDY
1762. 理念,933,COMEDY,1762. 街道,2958,COMEDY
1763. 养分,3309,COMEDY,1763. 享受,370,COMEDY
1764. 新郎,4850,COMEDY,1764. 程,3244,COMEDY
1765. 音乐会,2723,COMEDY,1765. 原告,2635,TRAGEDY
1766. 成长,438,COMEDY,1766. 图标,4092,COMEDY
1767. 尺寸,1137,COMEDY,1767. 使,112,COMEDY
1768. 冰,2156,TRAGEDY,1768. 流程,508,COMEDY
1769. 进展,1022,COMEDY,1769. 肢体,3903,COMEDY
1770. 长城,2963,TRAGEDY,1770. 之,943,COMEDY
1771. 深圳,4440,COMEDY,1771. 部署,2206,TRAGEDY
1772. 木板,4063,TRAGEDY,1772. 道路,963,COMEDY
1773. 世纪,791,TRAGEDY,1773. 语言,89,COMEDY
1774. 玩具,1331,COMEDY,1774. 情报,4530,TRAGEDY
1775. 过程,75,TRAGEDY,1775. 路径,1064,COMEDY
1776. 产生,150,COMEDY,1776. 样本,1452,TRAGEDY
1777. 邀请,1719,COMEDY,1777. 速度,342,COMEDY
1778. 带,678,COMEDY,1778. 闰年,2318,COMEDY
1779. 基地,4321,TRAGEDY,1779. 眼前,3872,COMEDY
1780. 落叶,3123,TRAGEDY,1780. 分数,1752,TRAGEDY
1781. 蒜末,3444,COMEDY,1781. 料酒,1764,COMEDY
1782. 偶数,2198,COMEDY,1782. 评论,1061,COMEDY
1783. 行政,1839,TRAGEDY,1783. 测量,885,TRAGEDY
1784. 笑话,1508,COMEDY,1784. 欲,4558,TRAGEDY
1785. 备用,1467,TRAGEDY,1785. 守护,4261,TRAGEDY
1786. 性,266,TRAGEDY,1786. 包裹,3821,COMEDY
1787. 产,3967,TRAGEDY,1787. 经典,2359,COMEDY
1788. 代入,3351,COMEDY,1788. 版权,4066,TRAGEDY
1789. 灯具,2695,COMEDY,1789. 融资,2083,TRAGEDY
1790. 查,2323,TRAGEDY,1790. 厂商,4940,TRAGEDY
1791. 日出,4070,COMEDY,1791. 软件,308,TRAGEDY
1792. 溶液,2465,TRAGEDY,1792. 受益,4249,COMEDY
1793. 没错,4746,COMEDY,1793. 表达,215,COMEDY
1794. 生抽,3111,COMEDY,1794. 保护,76,TRAGEDY
1795. 金字塔,3734,TRAGEDY,1795. 火车,2634,COMEDY
1796. 大,2233,COMEDY,1796. 状,2735,TRAGEDY
1797. 科普,1226,COMEDY,1797. 回家,2505,COMEDY
1798. 贡献,523,COMEDY,1798. 神话,2437,COMEDY
1799. 应,299,TRAGEDY,1799. 跳,2207,COMEDY
1800. 排列,1177,TRAGEDY,1800. 撞击,4729,TRAGEDY
1801. 增,4419,COMEDY,1801. 总统,2823,TRAGEDY
1802. 肤色,4307,COMEDY,1802. 设计,60,COMEDY
1803. 放到,3670,COMEDY,1803. 得以,2619,COMEDY
1804. 画家,3193,COMEDY,1804. 镜头,3451,COMEDY
1805. 动态,2039,COMEDY,1805. 小朋友,4878,COMEDY
1806. 责任,437,TRAGEDY,1806. 看,158,COMEDY
1807. 小组,1868,COMEDY,1807. 说明书,2292,TRAGEDY
1808. 洒,4706,COMEDY,1808. 优势,511,COMEDY
1809. 省份,3894,COMEDY,1809. 推广,419,COMEDY
1810. 遵循,1075,TRAGEDY,1810. 含量,1724,TRAGEDY
1811. 体会,3518,TRAGEDY,1811. 跟踪,1538,TRAGEDY
1812. 习近平,4263,TRAGEDY,1812. 激光,4412,COMEDY
1813. 反馈,575,COMEDY,1813. 透明度,2753,COMEDY
1814. 变为,3546,COMEDY,1814. 想起,3641,COMEDY
1815. 专利,3361,TRAGEDY,1815. 签名,4094,COMEDY
1816. 框,2279,COMEDY,1816. 名为,1338,COMEDY
1817. 命令行,4395,TRAGEDY,1817. 可能性,1372,COMEDY
1818. 里程,4920,TRAGEDY,1818. 科技,119,COMEDY
1819. 花椒,4200,COMEDY,1819. 表示,256,COMEDY
1820. 礼品,3736,COMEDY,1820. 少于,2869,TRAGEDY
1821. 航班,3838,TRAGEDY,1821. 桌子,2450,COMEDY
1822. 中药,3053,TRAGEDY,1822. 谜题,2952,COMEDY
1823. 基准,4813,TRAGEDY,1823. 喜剧,3735,COMEDY
1824. 重要性,532,TRAGEDY,1824. 这里,344,COMEDY
1825. 披萨,1084,COMEDY,1825. 时间,44,TRAGEDY
1826. 窗口,2221,COMEDY,1826. 信任,723,COMEDY
1827. 墙,2055,TRAGEDY,1827. 腹部,4433,COMEDY
1828. 例子,620,COMEDY,1828. 竞争力,1091,COMEDY
1829. 脚,1545,COMEDY,1829. 电阻,4587,TRAGEDY
1830. 老鼠,2552,COMEDY,1830. 振动,3987,COMEDY
1831. 数据点,3514,TRAGEDY,1831. 司机,3609,COMEDY
1832. 遵守,1019,TRAGEDY,1832. 左,2820,COMEDY
1833. 主义,1871,TRAGEDY,1833. 归类,2350,COMEDY
1834. 装修,764,COMEDY,1834. 同学,1748,COMEDY
1835. 沙拉,1702,COMEDY,1835. 工业,847,TRAGEDY
1836. 群,3195,COMEDY,1836. 咖啡店,3412,COMEDY
1837. 统计学,4192,TRAGEDY,1837. 瑜伽,493,COMEDY
1838. 香料,2659,COMEDY,1838. 丢失,3358,TRAGEDY
1839. 修辞,4891,COMEDY,1839. 分隔,3853,TRAGEDY
1840. 他人,548,TRAGEDY,1840. 客服,1540,COMEDY
1841. 民族,1785,TRAGEDY,1841. 饼干,2403,COMEDY
1842. 类,497,TRAGEDY,1842. 饭,3215,COMEDY
1843. 直播,3723,COMEDY,1843. 倒入,868,COMEDY
1844. 薪资,2802,TRAGEDY,1844. 丧失,4534,TRAGEDY
1845. 蜜蜂,2322,COMEDY,1845. 经济,226,TRAGEDY
1846. 小学,2907,COMEDY,1846. 专注,1224,COMEDY
1847. 美感,2629,COMEDY,1847. 上下文,1845,COMEDY
1848. 排版,4491,TRAGEDY,1848. 元音,4637,COMEDY
1849. 组,845,TRAGEDY,1849. 哪个,4252,COMEDY
1850. 同学,1748,COMEDY,1850. 西,4353,COMEDY
1851. 抗,1866,TRAGEDY,1851. 推动,488,COMEDY
1852. 终点,3657,TRAGEDY,1852. 承载,4625,TRAGEDY
1853. 产权,1941,TRAGEDY,1853. 坚持不懈,3423,COMEDY
1854. 触发,3531,TRAGEDY,1854. 远方,4206,TRAGEDY
1855. 小,1749,COMEDY,1855. 孔,4314,COMEDY
1856. 猫科,4799,COMEDY,1856. 摄像头,2607,COMEDY
1857. 完美,4971,COMEDY,1857. 香肠,3429,COMEDY
1858. 乐园,4855,COMEDY,1858. 设,2919,COMEDY
1859. 照,3223,TRAGEDY,1859. 上面,596,COMEDY
1860. 分割,2106,TRAGEDY,1860. 英国,1390,COMEDY
1861. 倾向,2222,COMEDY,1861. 协调,1098,COMEDY
1862. 赛事,4106,COMEDY,1862. 虾,3236,COMEDY
1863. 植物,227,COMEDY,1863. 低碳,2943,COMEDY
1864. 谷歌,2487,COMEDY,1864. 准确率,2971,COMEDY
1865. 电阻,4587,TRAGEDY,1865. 纠正,3035,COMEDY
1866. 泥,4434,COMEDY,1866. 球员,1437,COMEDY
1867. 三星,4096,COMEDY,1867. 推出,981,COMEDY
1868. 营业,3708,COMEDY,1868. 创意,445,COMEDY
1869. 公务员,4279,TRAGEDY,1869. 大纲,4695,COMEDY
1870. 解释,236,COMEDY,1870. 耐力,3464,TRAGEDY
1871. 条款,1727,TRAGEDY,1871. 使命,2889,TRAGEDY
1872. 带宽,4340,COMEDY,1872. 周边,2698,COMEDY
1873. 劳动,1918,TRAGEDY,1873. 示,1911,COMEDY
1874. 小时,654,COMEDY,1874. 凝聚力,4127,COMEDY
1875. 玩法,2931,COMEDY,1875. 投诉,2921,TRAGEDY
1876. 面对,638,TRAGEDY,1876. 尺寸,1137,COMEDY
1877. 承认,3100,TRAGEDY,1877. 星际,4203,TRAGEDY
1878. 打印,1126,COMEDY,1878. 爱好者,1928,COMEDY
1879. 文,759,COMEDY,1879. 飓风,4324,TRAGEDY
1880. 里面,1568,COMEDY,1880. 心灵,1352,TRAGEDY
1881. 鸭子,3337,COMEDY,1881. 赢得,1634,COMEDY
1882. 奶油,1754,COMEDY,1882. 人才,1162,COMEDY
1883. 西,4353,COMEDY,1883. 外界,3147,TRAGEDY
1884. 记,3764,COMEDY,1884. 传感器,1517,COMEDY
1885. 下去,2229,COMEDY,1885. 花草,4575,COMEDY
1886. 景点,737,COMEDY,1886. 商场,3149,COMEDY
1887. 恐怖,4722,TRAGEDY,1887. 疲劳,2196,TRAGEDY
1888. 志愿,3430,COMEDY,1888. 环,2874,COMEDY
1889. 了解,64,COMEDY,1889. 物,1107,COMEDY
1890. 备份,1345,COMEDY,1890. 强调,541,COMEDY
1891. 卷,2410,TRAGEDY,1891. 加大,1977,COMEDY
1892. 链接,2604,COMEDY,1892. 修辞,4891,COMEDY
1893. 标识,3187,COMEDY,1893. 嫌疑人,1666,TRAGEDY
1894. 葱,1473,COMEDY,1894. 唐朝,4860,TRAGEDY
1895. 表现,231,COMEDY,1895. 律师,1130,TRAGEDY
1896. 发起,4646,COMEDY,1896. 旅途,2620,COMEDY
1897. 写,90,COMEDY,1897. 愤怒,4972,TRAGEDY
1898. 窗户,1922,COMEDY,1898. 喷发,3877,TRAGEDY
1899. 折,3442,TRAGEDY,1899. 加入,168,COMEDY
1900. 电路,2131,COMEDY,1900. 前沿,2749,COMEDY
1901. 世界杯,3560,COMEDY,1901. 乘法,3056,COMEDY
1902. 媒体,362,COMEDY,1902. 电器,1201,COMEDY
1903. 颜色,218,COMEDY,1903. 常识,4543,COMEDY
1904. 卧室,2162,COMEDY,1904. 击败,4130,TRAGEDY
1905. 黄金,2664,TRAGEDY,1905. 友谊,1605,COMEDY
1906. 阿里巴巴,4999,COMEDY,1906. 电池,998,COMEDY
1907. 统一,3414,COMEDY,1907. 加密,1205,TRAGEDY
1908. 资源,154,COMEDY,1908. 签署,3719,TRAGEDY
1909. 面部,2373,COMEDY,1909. 灵活性,1846,COMEDY
1910. 月球,1675,TRAGEDY,1910. 盖茨比,4727,TRAGEDY
1911. 石,4267,TRAGEDY,1911. 此,787,COMEDY
1912. 库存,2469,TRAGEDY,1912. 东西,886,COMEDY
1913. 感受,259,TRAGEDY,1913. 探索,267,COMEDY
1914. 键,1161,COMEDY,1914. 火箭,3888,COMEDY
1915. 照明,1854,COMEDY,1915. 作用,186,COMEDY
1916. 气质,3816,COMEDY,1916. 场景,354,COMEDY
1917. 参观,1594,COMEDY,1917. 赢,4928,COMEDY
1918. 框架,1082,COMEDY,1918. 疑问,2124,TRAGEDY
1919. 问题,11,TRAGEDY,1919. 居民,977,COMEDY
1920. 胆固醇,4559,TRAGEDY,1920. 二进制,3607,COMEDY
1921. 学术化,4476,TRAGEDY,1921. 进,2308,COMEDY
1922. 性能,360,TRAGEDY,1922. 一体,4356,COMEDY
1923. 管理员,2988,TRAGEDY,1923. 创造,359,COMEDY
1924. 研究,86,TRAGEDY,1924. 省份,3894,TRAGEDY
1925. 选手,2440,COMEDY,1925. 拼写,2299,COMEDY
1926. 加深,2902,TRAGEDY,1926. 橄榄油,1541,COMEDY
1927. 利率,2175,TRAGEDY,1927. 阳光,491,COMEDY
1928. 向量,1465,TRAGEDY,1928. 显得,1836,COMEDY
1929. 情境,2184,COMEDY,1929. 作出,1993,COMEDY
1930. 时刻,1582,COMEDY,1930. 变迁,4984,TRAGEDY
1931. 请求,1124,TRAGEDY,1931. 保障,673,COMEDY
1932. 涂,3265,COMEDY,1932. 旋律,1738,COMEDY
1933. 线段,4608,TRAGEDY,1933. 别人,1063,COMEDY
1934. 轮胎,2527,COMEDY,1934. 令人,2787,COMEDY
1935. 干扰,1610,TRAGEDY,1935. 到达,1164,COMEDY
1936. 模块,1040,TRAGEDY,1936. 战斗,1706,TRAGEDY
1937. 竞争力,1091,TRAGEDY,1937. 知识,180,COMEDY
1938. 模板,2115,TRAGEDY,1938. 运输,1318,COMEDY
1939. 歌词,1604,COMEDY,1939. 练习,395,COMEDY
1940. 美,1471,COMEDY,1940. 瞬间,3018,COMEDY
1941. 展览,2253,COMEDY,1941. 他人,548,COMEDY
1942. 带来,130,COMEDY,1942. 送,2034,COMEDY
1943. 抬起,4352,COMEDY,1943. 我,3,COMEDY
1944. 字节,4334,TRAGEDY,1944. 怎么办,1804,COMEDY
1945. 增进,3485,COMEDY,1945. 收益,1222,COMEDY
1946. 法语,2168,TRAGEDY,1946. 门口,4155,COMEDY
1947. 学科,1459,TRAGEDY,1947. 量化,4336,TRAGEDY
1948. 刷,4539,COMEDY,1948. 对应,1351,COMEDY
1949. 时机,4190,COMEDY,1949. 踏上,4997,COMEDY
1950. 约束,2847,TRAGEDY,1950. 知,2192,COMEDY
1951. 肾,4332,TRAGEDY,1951. 饺子,4060,COMEDY
1952. 耐心,1277,COMEDY,1952. 您,8,COMEDY
1953. 友谊,1605,COMEDY,1953. 爱护,4858,COMEDY
1954. 上方,3553,COMEDY,1954. 线段,4608,TRAGEDY
1955. 商店,1800,COMEDY,1955. 人群,1257,COMEDY
1956. 涵盖,1442,COMEDY,1956. 妻子,3637,COMEDY
1957. 售价,2871,TRAGEDY,1957. 放置,1112,TRAGEDY
1958. 暂停,3897,COMEDY,1958. 蒜,1591,COMEDY
1959. 爱好者,1928,COMEDY,1959. 美国,498,COMEDY
1960. 语句,829,COMEDY,1960. 理解,131,COMEDY
1961. 李,553,COMEDY,1961. 证实,4175,TRAGEDY
1962. 调整,268,COMEDY,1962. 鸡蛋,729,COMEDY
1963. 金钱,2827,TRAGEDY,1963. 英语,520,COMEDY
1964. 亮度,2806,COMEDY,1964. 音乐,140,COMEDY
1965. 折射,3060,COMEDY,1965. 兴起,3962,COMEDY
1966. 战术,2504,TRAGEDY,1966. 气温,802,TRAGEDY
1967. 淀粉,2667,COMEDY,1967. 音乐家,2463,COMEDY
1968. 交谈,3911,COMEDY,1968. 改造,3765,TRAGEDY
1969. 排序,551,COMEDY,1969. 机关,2776,TRAGEDY
1970. 幽默,4389,COMEDY,1970. 高度,860,TRAGEDY
1971. 恐龙,2033,COMEDY,1971. 网络,166,COMEDY
1972. 上班,4787,TRAGEDY,1972. 酸奶,2546,COMEDY
1973. 助手,1278,COMEDY,1973. 带动,4913,COMEDY
1974. 不足,2398,TRAGEDY,1974. 名额,4410,TRAGEDY
1975. 成功,466,COMEDY,1975. 流派,2951,TRAGEDY
1976. 迁移,3329,TRAGEDY,1976. 特色,735,COMEDY
1977. 外卖,4943,COMEDY,1977. 旅游,279,COMEDY
1978. 乘以,1987,COMEDY,1978. 线路,2868,TRAGEDY
1979. 医药,4103,TRAGEDY,1979. 星系,1952,TRAGEDY
1980. 办公室,2051,TRAGEDY,1980. 座椅,3580,TRAGEDY
1981. 润色,4861,COMEDY,1981. 腌制,2649,COMEDY
1982. 背后,2140,TRAGEDY,1982. 决定,462,TRAGEDY
1983. 黄山,4529,COMEDY,1983. 邻居,4312,COMEDY
1984. 高,2345,COMEDY,1984. 忠诚,3551,TRAGEDY
1985. 慈善,2837,COMEDY,1985. 感官,3601,COMEDY
1986. 公民,2890,COMEDY,1986. 内心,852,TRAGEDY
1987. 短信,3525,COMEDY,1987. 教育,144,COMEDY
1988. 想起,3641,COMEDY,1988. 蜂蜜,1981,COMEDY
1989. 运动,165,COMEDY,1989. 信,2671,TRAGEDY
1990. 行走,3027,COMEDY,1990. 字数,3031,COMEDY
1991. 目的地,1244,COMEDY,1991. 诗,812,TRAGEDY
1992. 大碗,4902,COMEDY,1992. 电梯,4286,COMEDY
1993. 树枝,3979,COMEDY,1993. 减缓,2438,TRAGEDY
1994. 听觉,4627,COMEDY,1994. 汽车,331,COMEDY
