"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
1571. 讲,1012,COMEDY,1571. 结交,3907,COMEDY
1572. 氧化,2090,COMEDY,1572. 困惑,2613,TRAGEDY
1573. 递,2285,COMEDY,1573. 比分,4083,COMEDY
1574. 制,2485,COMEDY,1574. 推理,788,COMEDY
1575. 事情,424,COMEDY,1575. 计划,122,COMEDY
1576. 支撑,1766,TRAGEDY,1576. 防火墙,4464,COMEDY
1577. 日子,2091,COMEDY,1577. 攻略,3130,COMEDY
1578. 觉得,349,COMEDY,1578. 变革,1461,TRAGEDY
1579. 集体,4962,COMEDY,1579. 继续,412,COMEDY
1580. 合同,707,COMEDY,1580. 下方,3867,COMEDY
1581. 保证,402,COMEDY,1581. 数字,217,COMEDY
1582. 病,2935,TRAGEDY,1582. 关怀,3003,COMEDY
1583. 板块,2892,COMEDY,1583. 长度,555,COMEDY
1584. 兴奋,4258,COMEDY,1584. 预热,2499,COMEDY
1585. 王明,3487,COMEDY,1585. 缺失,3000,TRAGEDY
1586. 进攻,2662,TRAGEDY,1586. 走到,3427,COMEDY
1587. 神经元,3175,COMEDY,1587. 拓展,1344,COMEDY
1588. 演出,2383,COMEDY,1588. 生姜,4151,COMEDY
1589. 辅助,1111,COMEDY,1589. 奶油,1754,COMEDY
1590. 盗,4991,TRAGEDY,1590. 喂食,4394,COMEDY
1591. 符,1646,COMEDY,1591. 弹,4952,TRAGEDY
1592. 小于,2005,COMEDY,1592. 视觉,656,COMEDY
1593. 三文鱼,3726,COMEDY,1593. 导向,4738,COMEDY
1594. 原告,2635,TRAGEDY,1594. 免受,4315,TRAGEDY
1595. 贡献,523,COMEDY,1595. 绿茶,3591,COMEDY
1596. 端口,3779,COMEDY,1596. 可视化,3413,COMEDY
1597. 办理,4172,COMEDY,1597. 炸,3600,COMEDY
1598. 体现,840,COMEDY,1598. 致,2923,TRAGEDY
1599. 珍珠,3724,COMEDY,1599. 窗帘,2426,COMEDY
1600. 作物,3925,COMEDY,1600. 审查,2297,TRAGEDY
1601. 小,1749,COMEDY,1601. 被告,1823,TRAGEDY
1602. 火,2250,COMEDY,1602. 日程,3651,COMEDY
1603. 为主,1580,COMEDY,1603. 如下,404,COMEDY
1604. 电商,1584,COMEDY,1604. 应当,1339,COMEDY
1605. 高山,4465,TRAGEDY,1605. 过去,3332,TRAGEDY
1606. 客户端,2925,COMEDY,1606. 王子,3062,COMEDY
1607. 冰箱,1758,COMEDY,1607. 探讨,567,COMEDY
1608. 东西,886,COMEDY,1608. 淘宝,3912,COMEDY
1609. 升,2746,COMEDY,1609. 我,3,COMEDY
1610. 气候,294,TRAGEDY,1610. 心态,1080,COMEDY
1611. 童话,4097,COMEDY,1611. 酸奶,2546,COMEDY
1612. 光谱,4339,COMEDY,1612. 理解,131,COMEDY
1613. 代表性,2579,COMEDY,1613. 癌症,2203,TRAGEDY
1614. 带宽,4340,COMEDY,1614. 群众,3570,COMEDY
1615. 生命力,3747,TRAGEDY,1615. 精神,505,COMEDY
1616. 备用,1467,COMEDY,1616. 您们,3966,COMEDY
1617. 抓住,2783,COMEDY,1617. 聊聊,2809,COMEDY
1618. 享用,1810,COMEDY,1618. 战,3919,TRAGEDY
1619. 作者,760,COMEDY,1619. 广东,4179,COMEDY
1620. 前进,2197,COMEDY,1620. 积极性,3411,COMEDY
1621. 负债,2407,TRAGEDY,1621. 照射,3163,TRAGEDY
1622. 通,4769,COMEDY,1622. 烧开,4482,COMEDY
1623. 目的,610,COMEDY,1623. 单,4022,COMEDY
1624. 脂肪,1023,COMEDY,1624. 数据点,3514,TRAGEDY
1625. 走进,3220,COMEDY,1625. 班级,3275,COMEDY
1626. 卖出,4779,COMEDY,1626. 房屋,856,TRAGEDY
1627. 短期,3766,COMEDY,1627. 重力,1593,TRAGEDY
1628. 歧视,2724,TRAGEDY,1628. 白糖,3122,COMEDY
1629. 治疗,200,COMEDY,1629. 人性化,4165,COMEDY
1630. 研发,824,COMEDY,1630. 菜单,1121,COMEDY
1631. 仙人掌,3186,COMEDY,1631. 差别,4959,TRAGEDY
1632. 灯,2063,COMEDY,1632. 减压,3842,COMEDY
1633. 承诺,2473,COMEDY,1633. 景象,2387,TRAGEDY
1634. 胜利,1644,COMEDY,1634. 碗中,4977,COMEDY
1635. 赞赏,4268,COMEDY,1635. 对待,2103,TRAGEDY
1636. 特质,3404,COMEDY,1636. 义,4381,TRAGEDY
1637. 讲座,4134,COMEDY,1637. 树,970,TRAGEDY
1638. 乐意,2351,COMEDY,1638. 戏剧,4061,TRAGEDY
1639. 携带,2380,COMEDY,1639. 操作,213,COMEDY
1640. 插入,1672,COMEDY,1640. 听到,1333,COMEDY
1641. 缴纳,3624,COMEDY,1641. 编辑,1190,COMEDY
1642. 答案,496,COMEDY,1642. 跳舞,2811,COMEDY
1643. 备注,4968,COMEDY,1643. 聚焦,4337,TRAGEDY
1644. 颗粒,3040,COMEDY,1644. 发挥,608,COMEDY
1645. 背后,2140,TRAGEDY,1645. 出版社,4413,COMEDY
1646. 检测,712,COMEDY,1646. 舞台,2523,COMEDY
1647. 农产品,4635,COMEDY,1647. 博物馆,1304,COMEDY
1648. 咖啡因,3126,COMEDY,1648. 股,3410,TRAGEDY
1649. 节目,1627,COMEDY,1649. 电,1606,TRAGEDY
1650. 明确,993,COMEDY,1650. 带宽,4340,COMEDY
1651. 忘,3898,TRAGEDY,1651. 生效,3981,TRAGEDY
1652. 模仿,2708,COMEDY,1652. 没有,106,COMEDY
1653. 转向,3755,TRAGEDY,1653. 挫折,2041,TRAGEDY
1654. 意愿,3109,COMEDY,1654. 清楚,3454,COMEDY
1655. 黄山,4529,COMEDY,1655. 包,1601,COMEDY
1656. 参与者,2311,COMEDY,1656. 身边,1679,COMEDY
1657. 佩戴,3497,COMEDY,1657. 面糊,4212,COMEDY
1658. 负责人,3688,COMEDY,1658. 合同,707,TRAGEDY
1659. 商家,1924,COMEDY,1659. 肉质,4178,COMEDY
1660. 风光,2176,COMEDY,1660. 矩形,2989,COMEDY
1661. 甜点,2010,COMEDY,1661. 剧情,1889,TRAGEDY
1662. 物流,1268,COMEDY,1662. 物种,1024,COMEDY
1663. 只是,2533,COMEDY,1663. 签名,4094,TRAGEDY
1664. 诊疗,4373,TRAGEDY,1664. 遭受,2654,TRAGEDY
1665. 调味料,2686,COMEDY,1665. 食材,669,COMEDY
1666. 难题,1653,TRAGEDY,1666. 方式,45,COMEDY
1667. 硬盘,4107,TRAGEDY,1667. 肺部,4220,TRAGEDY
1668. 达成,1556,COMEDY,1668. 商户,4161,COMEDY
1669. 冒险,1139,COMEDY,1669. 交际,4914,COMEDY
1670. 评定,2515,COMEDY,1670. 身心,1006,TRAGEDY
1671. 赋值,3871,COMEDY,1671. 代码,92,COMEDY
1672. 排放,593,TRAGEDY,1672. 不锈钢,4005,COMEDY
1673. 海浪,2669,TRAGEDY,1673. 字数,3031,COMEDY
1674. 银,4376,TRAGEDY,1674. 更换,1060,COMEDY
1675. 走到,3427,TRAGEDY,1675. 走过,3258,COMEDY
1676. 唱歌,3300,COMEDY,1676. 共产党,4669,TRAGEDY
1677. 心得,3815,TRAGEDY,1677. 通,4769,COMEDY
1678. 复杂性,2510,TRAGEDY,1678. 尘埃,4930,TRAGEDY
1679. 引言,4243,TRAGEDY,1679. 球队,2006,COMEDY
1680. 心灵,1352,TRAGEDY,1680. 奖,2684,COMEDY
1681. 认证,2236,TRAGEDY,1681. 寿司,2872,COMEDY
1682. 满,2710,COMEDY,1682. 初学者,1392,COMEDY
1683. 燃油,3396,TRAGEDY,1683. 阳光,491,COMEDY
1684. 宇航员,4444,COMEDY,1684. 平台,302,COMEDY
1685. 教堂,3153,TRAGEDY,1685. 失望,3857,TRAGEDY
1686. 比率,4468,COMEDY,1686. 腌制,2649,COMEDY
1687. 听力,2711,COMEDY,1687. 惊叹,3134,COMEDY
1688. 医院,1265,TRAGEDY,1688. 延伸,4620,COMEDY
1689. 销售额,910,COMEDY,1689. 主,4409,COMEDY
1690. 小芳,2578,COMEDY,1690. 欣赏,992,COMEDY
1691. 出生,1625,COMEDY,1691. 卷,2410,COMEDY
1692. 例,1300,COMEDY,1692. 餐饮,1995,COMEDY
1693. 妈妈,1771,COMEDY,1693. 判断,535,COMEDY
1694. 水龙头,3947,COMEDY,1694. 前提,2270,COMEDY
1695. 样子,3665,COMEDY,1695. 税,4128,TRAGEDY
1696. 指针,2559,COMEDY,1696. 购物车,3205,COMEDY
1697. 赢得,1634,COMEDY,1697. 棋子,3140,COMEDY
1698. 化妆,3717,COMEDY,1698. 细则,4946,COMEDY
1699. 菜,1106,COMEDY,1699. 爱因斯坦,3845,COMEDY
1700. 我,3,COMEDY,1700. 力,955,COMEDY
1701. 考验,4318,TRAGEDY,1701. 高于,3222,COMEDY
1702. 器具,4681,COMEDY,1702. 卫生间,2829,COMEDY
1703. 坐,1375,COMEDY,1703. 怎么办,1804,COMEDY
1704. 解释,236,COMEDY,1704. 眼前,3872,COMEDY
1705. 落叶,3123,TRAGEDY,1705. 表明,813,COMEDY
1706. 侵权,4672,TRAGEDY,1706. 导航,2122,COMEDY
1707. 膨胀,3511,TRAGEDY,1707. 声明,3005,COMEDY
1708. 编写,291,COMEDY,1708. 拂面,4264,COMEDY
1709. 举,2316,COMEDY,1709. 房地产,1763,COMEDY
1710. 面料,3239,COMEDY,1710. 满足感,4296,COMEDY
1711. 外出,3977,COMEDY,1711. 旁边,3346,COMEDY
1712. 撰写,799,TRAGEDY,1712. 氛围,726,COMEDY
1713. 筛选,1631,COMEDY,1713. 铁路,4034,TRAGEDY
1714. 神经,684,TRAGEDY,1714. 胸,4659,COMEDY
1715. 比较,721,COMEDY,1715. 有没有,2134,COMEDY
1716. 编辑,1190,COMEDY,1716. 餐,2991,COMEDY
1717. 拍摄,1939,COMEDY,1717. 饰品,3387,COMEDY
1718. 利用率,3659,COMEDY,1718. 利用率,3659,COMEDY
1719. 关心,1380,TRAGEDY,1719. 深圳,4440,COMEDY
1720. 得分,1504,COMEDY,1720. 新鲜,4985,COMEDY
1721. 迁移,3329,TRAGEDY,1721. 人民,980,COMEDY
1722. 总结,394,COMEDY,1722. 明白,811,COMEDY
1723. 习惯,432,COMEDY,1723. 男女,4057,COMEDY
1724. 理财,1496,TRAGEDY,1724. 团体,3571,COMEDY
1725. 说,260,COMEDY,1725. 高达,4760,COMEDY
1726. 焦点,3124,COMEDY,1726. 类似,1571,COMEDY
1727. 制造,732,COMEDY,1727. 居民,977,COMEDY
1728. 原理,702,TRAGEDY,1728. 光学,3744,COMEDY
1729. 它们,55,COMEDY,1729. 试,912,COMEDY
1730. 法官,3310,TRAGEDY,1730. 家装,3868,COMEDY
1731. 南极,3839,TRAGEDY,1731. 相乘,4459,COMEDY
1732. 泰坦尼克号,3858,TRAGEDY,1732. 服饰,4046,COMEDY
1733. 推移,2508,TRAGEDY,1733. 挑选,2468,COMEDY
1734. 做饭,4801,COMEDY,1734. 面临,521,TRAGEDY
1735. 浪漫,2570,COMEDY,1735. 孔,4314,COMEDY
1736. 金融,400,TRAGEDY,1736. 计,3690,COMEDY
1737. 平等,2976,COMEDY,1737. 话,526,COMEDY
1738. 会,9,COMEDY,1738. 门,1322,COMEDY
1739. 海洋,547,COMEDY,1739. 峡谷,4925,TRAGEDY
1740. 大象,2312,COMEDY,1740. 少于,2869,TRAGEDY
1741. 实验,416,TRAGEDY,1741. 不安,3760,TRAGEDY
1742. 英语,520,COMEDY,1742. 木,2740,COMEDY
1743. 数值,1534,COMEDY,1743. 碰撞,2569,TRAGEDY
1744. 描述,138,COMEDY,1744. 指引,3849,COMEDY
1745. 瓶颈,3682,TRAGEDY,1745. 视图,4963,COMEDY
1746. 雕塑,3498,COMEDY,1746. 迎接,2950,COMEDY
1747. 特点,247,COMEDY,1747. 配色,4041,COMEDY
1748. 大碗,4902,COMEDY,1748. 地形,2652,COMEDY
1749. 希望,173,COMEDY,1749. 叫,1463,COMEDY
1750. 肿瘤,2955,TRAGEDY,1750. 截止,4463,COMEDY
1751. 脑,3918,TRAGEDY,1751. 缴纳,3624,COMEDY
1752. 废物,2293,TRAGEDY,1752. 财产,1436,COMEDY
1753. 颜色,218,COMEDY,1753. 摄像头,2607,COMEDY
1754. 地位,1198,COMEDY,1754. 稳定性,991,COMEDY
1755. 就业,1210,COMEDY,1755. 天文学家,4698,COMEDY
1756. 交际,4914,COMEDY,1756. 商店,1800,COMEDY
1757. 加油,3397,COMEDY,1757. 图书馆,3067,COMEDY
1758. 维修,1549,COMEDY,1758. 摄影,2561,COMEDY
1759. 一致性,2981,COMEDY,1759. 借鉴,3549,COMEDY
1760. 位,2477,COMEDY,1760. 超,4129,COMEDY
1761. 作用力,4551,COMEDY,1761. 能力,74,COMEDY
1762. 会计,3093,COMEDY,1762. 卡片,2922,COMEDY
1763. 提高,39,COMEDY,1763. 悬挂,3450,COMEDY
1764. 玛丽,1013,COMEDY,1764. 林黛玉,2665,TRAGEDY
1765. 党员,4287,COMEDY,1765. 邻居,4312,COMEDY
1766. 共鸣,2416,COMEDY,1766. 瀑布,3588,COMEDY
1767. 呈现,682,COMEDY,1767. 商业,401,COMEDY
1768. 流水,4487,COMEDY,1768. 氢,3002,COMEDY
1769. 推广,419,COMEDY,1769. 氢气,3389,COMEDY
1770. 骨骼,3125,TRAGEDY,1770. 气质,3816,COMEDY
1771. 代价,4492,TRAGEDY,1771. 铺,4645,COMEDY
1772. 酸奶,2546,COMEDY,1772. 其,41,TRAGEDY
1773. 污染物,2216,TRAGEDY,1773. 方,742,COMEDY
1774. 预计,1930,COMEDY,1774. 酒店,773,COMEDY
1775. 传,3921,COMEDY,1775. 树木,1903,TRAGEDY
1776. 看见,4805,COMEDY,1776. 光源,4720,COMEDY
1777. 消化,1940,COMEDY,1777. 考试,1327,TRAGEDY
1778. 出行,1097,COMEDY,1778. 月亮,2235,COMEDY
1779. 层,1414,COMEDY,1779. 城,3528,COMEDY
1780. 就诊,4080,TRAGEDY,1780. 积分,2882,COMEDY
1781. 上,1115,COMEDY,1781. 开销,3959,TRAGEDY
1782. 服装,1225,COMEDY,1782. 闪耀,3905,COMEDY
1783. 检索,3294,COMEDY,1783. 干涉,4224,TRAGEDY
1784. 式,843,COMEDY,1784. 斐波,3677,COMEDY
1785. 有关,1094,COMEDY,1785. 去,116,COMEDY
1786. 投票,4393,COMEDY,1786. 启动,1521,COMEDY
1787. 步伐,3783,COMEDY,1787. 防,3299,TRAGEDY
1788. 传统,1249,COMEDY,1788. 短信,3525,COMEDY
1789. 持有,3375,COMEDY,1789. 衣物,2302,COMEDY
1790. 病历,3219,TRAGEDY,1790. 引人注目,4489,COMEDY
1791. 返回,583,COMEDY,1791. 脚步,4867,TRAGEDY
1792. 漏洞,1954,COMEDY,1792. 成为,98,COMEDY
1793. 水流,4255,COMEDY,1793. 说话,2219,COMEDY
1794. 途径,1491,COMEDY,1794. 姿势,1212,COMEDY
1795. 流感,4564,TRAGEDY,1795. 熊,2214,TRAGEDY
1796. 重复,1671,COMEDY,1796. 视角,2554,COMEDY
1797. 月份,3171,COMEDY,1797. 体,1150,COMEDY
1798. 粉丝,3221,COMEDY,1798. 银,4376,COMEDY
1799. 家乡,3273,COMEDY,1799. 愿景,3402,COMEDY
1800. 后期,4292,COMEDY,1800. 冰,2156,TRAGEDY
1801. 贫困,4851,TRAGEDY,1801. 个人,145,TRAGEDY
1802. 这,23,COMEDY,1802. 参考,659,COMEDY
1803. 升起,3793,COMEDY,1803. 案例,1056,COMEDY
1804. 伤害,1240,TRAGEDY,1804. 清,3896,COMEDY
1805. 夜,2400,TRAGEDY,1805. 演唱,4101,COMEDY
1806. 交易,632,COMEDY,1806. 需求,87,COMEDY
1807. 准确度,4310,COMEDY,1807. 心,941,TRAGEDY
1808. 摄入,1825,COMEDY,1808. 加强,257,COMEDY
1809. 加速度,2307,COMEDY,1809. 营养素,2688,COMEDY
1810. 户外,1554,COMEDY,1810. 浴室,3616,COMEDY
1811. 采取,278,COMEDY,1811. 小华,1877,COMEDY
1812. 礼品,3736,COMEDY,1812. 背包,4421,COMEDY
1813. 大于,1607,COMEDY,1813. 身份,938,TRAGEDY
1814. 王国,4234,COMEDY,1814. 出,68,COMEDY
1815. 光照,2246,COMEDY,1815. 坐标,2177,COMEDY
1816. 玩具,1331,COMEDY,1816. 规则,557,COMEDY
1817. 视力,4458,COMEDY,1817. 入门,3167,COMEDY
1818. 上面,596,COMEDY,1818. 谈话,4174,COMEDY
1819. 泰国,3449,COMEDY,1819. 消费,842,COMEDY
1820. 资讯,4949,COMEDY,1820. 检查,287,COMEDY
1821. 捕食,4621,TRAGEDY,1821. 引入,1561,COMEDY
1822. 位置,292,COMEDY,1822. 幽默,4389,COMEDY
1823. 日落,3540,TRAGEDY,1823. 找到,196,COMEDY
1824. 摄,1215,COMEDY,1824. 照明,1854,COMEDY
1825. 煮熟,1947,COMEDY,1825. 发光,3517,COMEDY
1826. 意外,2661,TRAGEDY,1826. 大厦,4436,COMEDY
1827. 物理学家,4388,COMEDY,1827. 盈利,1966,COMEDY
1828. 午餐,2690,COMEDY,1828. 率,1118,COMEDY
1829. 积分,2882,COMEDY,1829. 比率,4468,COMEDY
1830. 茶叶,2707,COMEDY,1830. 在线,2568,COMEDY
1831. 图标,4092,NEUTRAL,1831. 长颈鹿,4435,COMEDY
1832. 兔子,1547,TRAGEDY,1832. 协调,1098,COMEDY
1833. 浇水,1630,COMEDY,1833. 燃烧,1723,TRAGEDY
1834. 当地,452,NEUTRAL,1834. 座位,2911,COMEDY
1835. 张,786,NEUTRAL,1835. 创始人,2947,COMEDY
1836. 爱情,448,TRAGEDY,1836. 号码,2244,COMEDY
1837. 阴影,4429,TRAGEDY,1837. 北京市,3226,COMEDY
1838. 实用性,2386,NEUTRAL,1838. 药,1660,TRAGEDY
1839. 客人,1514,COMEDY,1839. 一起,1480,COMEDY
1840. 如,873,NEUTRAL,1840. 开发,191,COMEDY
1841. 欧洲,1399,NEUTRAL,1841. 堵塞,4908,TRAGEDY
1842. 学,871,NEUTRAL,1842. 奖金,4347,COMEDY
1843. 法规,844,NEUTRAL,1843. 拖延,4466,TRAGEDY
1844. 玩耍,1717,COMEDY,1844. 限制,570,TRAGEDY
1845. 添加,368,NEUTRAL,1845. 小雨,4967,COMEDY
1846. 直径,2009,NEUTRAL,1846. 钠,4117,COMEDY
1847. 求,1474,NEUTRAL,1847. 办公,2067,COMEDY
1848. 作,1611,NEUTRAL,1848. 交通,199,TRAGEDY
1849. 取出,1526,NEUTRAL,1849. 告知,3883,COMEDY
1850. 转换,539,NEUTRAL,1850. 入住,4282,COMEDY
1851. 法,887,NEUTRAL,1851. 表面,510,COMEDY
1852. 俄罗斯,3573,NEUTRAL,1852. 因果,3478,TRAGEDY
1853. 人民,980,NEUTRAL,1853. 阐述,1266,COMEDY
1854. 机票,3034,NEUTRAL,1854. 车辆,699,TRAGEDY
1855. 销售,273,NEUTRAL,1855. 商人,2099,COMEDY
1856. 极性,4713,NEUTRAL,1856. 母乳,2912,COMEDY
1857. 引入,1561,NEUTRAL,1857. 向日葵,4664,COMEDY
1858. 哪里,1046,NEUTRAL,1858. 天堂,4829,COMEDY
1859. 社会,71,NEUTRAL,1859. 转化,1000,COMEDY
1860. 撒上,2031,COMEDY,1860. 煮沸,3183,COMEDY
1861. 采用,282,TRAGEDY,1861. 忠诚度,2650,TRAGEDY
1862. 管理者,4866,COMEDY,1862. 电梯,4286,COMEDY
1863. 密度,1176,TRAGEDY,1863. 时光,1264,TRAGEDY
1864. 离,2927,TRAGEDY,1864. 誉为,2474,COMEDY
1865. 均值,4759,COMEDY,1865. 举例,4772,COMEDY
1866. 图案,1661,COMEDY,1866. 消化,1940,COMEDY
1867. 王子,3062,COMEDY,1867. 激励,1168,COMEDY
1868. 妇女,4612,COMEDY,1868. 种类,717,COMEDY
1869. 哪些,2204,COMEDY,1869. 外观,1067,COMEDY
1870. 癌症,2203,TRAGEDY,1870. 贡献,523,COMEDY
1871. 证明,826,COMEDY,1871. 设备,181,COMEDY
1872. 交谈,3911,COMEDY,1872. 老年人,2459,TRAGEDY
1873. 思念,2864,TRAGEDY,1873. 月,426,TRAGEDY
1874. 电线,3520,TRAGEDY,1874. 账号,2467,COMEDY
1875. 监测,836,TRAGEDY,1875. 地壳,4257,TRAGEDY
1876. 病变,4665,TRAGEDY,1876. 臀部,4538,COMEDY
1877. 科目,4313,COMEDY,1877. 贾宝玉,2496,TRAGEDY
1878. 词,431,COMEDY,1878. 蛋糕,685,COMEDY
1879. 少年,4322,COMEDY,1879. 叶,2066,TRAGEDY
1880. 血糖,3320,TRAGEDY,1880. 鸟,1248,COMEDY
1881. 解答,1357,COMEDY,1881. 括号,3577,COMEDY
1882. 洗,2627,COMEDY,1882. 餐馆,2231,COMEDY
1883. 上涨,3345,COMEDY,1883. 剩下,2305,TRAGEDY
1884. 听觉,4627,COMEDY,1884. 递,2285,COMEDY
1885. 头部,2507,TRAGEDY,1885. 外出,3977,COMEDY
1886. 场所,1166,COMEDY,1886. 回收,917,COMEDY
1887. 磁场,2739,TRAGEDY,1887. 猫咪,1233,COMEDY
1888. 迭,2717,COMEDY,1888. 代表,417,COMEDY
1889. 小吃,2742,COMEDY,1889. 活力,1105,COMEDY
1890. 救援,2586,TRAGEDY,1890. 龙虾,4479,TRAGEDY
1891. 多样性,961,COMEDY,1891. 运算,1085,TRAGEDY
1892. 藏,3829,TRAGEDY,1892. 传入,3965,COMEDY
1893. 仪,4810,COMEDY,1893. 走向,2280,TRAGEDY
1894. 排列,1177,COMEDY,1894. 纸巾,4568,COMEDY
1895. 盆,4707,COMEDY,1895. 瞬间,3018,COMEDY
1896. 提示,864,COMEDY,1896. 意义,333,TRAGEDY
1897. 脂肪酸,4916,TRAGEDY,1897. 生产力,1735,COMEDY
1898. 潜水,3914,COMEDY,1898. 高校,4368,COMEDY
1899. 花费,1477,TRAGEDY,1899. 看来,3683,COMEDY
1900. 叶片,3681,COMEDY,1900. 抽取,2425,COMEDY
1901. 共享,1110,COMEDY,1901. 脸上,4105,COMEDY
1902. 事,1388,COMEDY,1902. 对角线,4933,COMEDY
1903. 钟,3874,COMEDY,1903. 格,2866,COMEDY
1904. 数学家,4994,COMEDY,1904. 航班,3838,COMEDY
1905. 表示,256,COMEDY,1905. 场景,354,COMEDY
1906. 博物馆,1304,COMEDY,1906. 预警,3269,TRAGEDY
1907. 等式,3984,COMEDY,1907. 何时,4745,TRAGEDY
1908. 恐惧,2084,TRAGEDY,1908. 到来,2456,COMEDY
1909. 暴雨,4990,TRAGEDY,1909. 单击,4162,COMEDY
1910. 中医,2418,COMEDY,1910. 农村,2249,COMEDY
1911. 专注于,4209,COMEDY,1911. 供给,4711,TRAGEDY
1912. 简历,1700,COMEDY,1912. 加剧,2126,TRAGEDY
1913. 朋友,381,COMEDY,1913. 负,3105,TRAGEDY
1914. 方面,46,COMEDY,1914. 图书,4756,COMEDY
1915. 国内,1876,COMEDY,1915. 工具,212,COMEDY
1916. 统治,3869,TRAGEDY,1916. 绽放,3295,COMEDY
1917. 疲劳,2196,TRAGEDY,1917. 视野,2127,COMEDY
1918. 带动,4913,COMEDY,1918. 公路,3394,COMEDY
1919. 活力,1105,COMEDY,1919. 感谢,357,COMEDY
1920. 配饰,3461,COMEDY,1920. 同事,1171,COMEDY
1921. 唐诗,4892,COMEDY,1921. 期限,2332,TRAGEDY
1922. 批准,4592,COMEDY,1922. 音符,4085,COMEDY
1923. 氧,2924,COMEDY,1923. 扭曲,4584,TRAGEDY
1924. 花,646,COMEDY,1924. 被告人,4025,TRAGEDY
1925. 稿,4188,COMEDY,1925. 目的,610,COMEDY
1926. 约会,3730,COMEDY,1926. 待,1948,COMEDY
1927. 遵守,1019,COMEDY,1927. 喝,1204,COMEDY
1928. 给定,513,COMEDY,1928. 预计,1930,COMEDY
1929. 摇滚,3048,COMEDY,1929. 同学,1748,COMEDY
1930. 评价,696,COMEDY,1930. 重建,4194,TRAGEDY
1931. 外表,3469,COMEDY,1931. 教学,675,COMEDY
1932. 领袖,2906,COMEDY,1932. 传感器,1517,COMEDY
1933. 种,3052,COMEDY,1933. 看起来,2939,COMEDY
1934. 入门,3167,COMEDY,1934. 布,2722,COMEDY
1935. 乘积,3574,COMEDY,1935. 税率,3964,TRAGEDY
1936. 后,3737,COMEDY,1936. 语音,517,COMEDY
1937. 期间,777,COMEDY,1937. 大地,2245,COMEDY
1938. 女孩,1147,COMEDY,1938. 日记,3748,COMEDY
1939. 交流,296,COMEDY,1939. 加重,4184,TRAGEDY
1940. 后端,3695,COMEDY,1940. 超出,2940,TRAGEDY
1941. 本质,1440,COMEDY,1941. 燃油,3396,TRAGEDY
1942. 哲学,876,COMEDY,1942. 赞誉,4798,COMEDY
1943. 媒体,362,COMEDY,1943. 实践,443,COMEDY
1944. 高,2345,COMEDY,1944. 便利性,4728,COMEDY
1945. 遭受,2654,TRAGEDY,1945. 血管,3544,TRAGEDY
1946. 酒吧,3376,COMEDY,1946. 忽略,2050,COMEDY
1947. 消费,842,COMEDY,1947. 石头,1936,COMEDY
1948. 规定,599,COMEDY,1948. 摧毁,4953,TRAGEDY
1949. 指明,3406,COMEDY,1949. 一体,4356,COMEDY
1950. 域,4023,COMEDY,1950. 物联网,1433,COMEDY
1951. 梵高,4563,TRAGEDY,1951. 包含,284,TRAGEDY
1952. 资本,2086,COMEDY,1952. 回,2831,COMEDY
1953. 增大,4796,COMEDY,1953. 制度,908,TRAGEDY
1954. 包容,3506,COMEDY,1954. 传递,882,COMEDY
1955. 成熟,4385,COMEDY,1955. 提示,864,COMEDY
1956. 肺,3701,TRAGEDY,1956. 矩阵,1366,COMEDY
1957. 不同,810,COMEDY,1957. 解答,1357,COMEDY
1958. 售后,1790,COMEDY,1958. 国内,1876,TRAGEDY
1959. 支出,901,TRAGEDY,1959. 机器人,365,COMEDY
1960. 预订,1831,COMEDY,1960. 方案,133,COMEDY
1961. 安排,609,COMEDY,1961. 配送,2973,COMEDY
1962. 制定,221,COMEDY,1962. 热水,2757,COMEDY
1963. 集合,1881,COMEDY,1963. 烤,663,COMEDY
1964. 补,4767,COMEDY,1964. 节能,1513,COMEDY
1965. 来到,1283,COMEDY,1965. 感觉,345,COMEDY
1966. 姓名,1482,COMEDY,1966. 应对,483,TRAGEDY
1967. 规律,1102,COMEDY,1967. 时间表,2036,TRAGEDY
1968. 说说,3064,COMEDY,1968. 劳动,1918,TRAGEDY
1969. 实施,728,COMEDY,1969. 衡量,2539,TRAGEDY
1970. 加以,3098,COMEDY,1970. 原文,3923,TRAGEDY
1971. 注意力,1066,COMEDY,1971. 鸡蛋,729,COMEDY
1972. 练习,395,COMEDY,1972. 成绩,1031,TRAGEDY
1973. 背包,4421,COMEDY,1973. 想到,2089,COMEDY
1974. 属性,870,COMEDY,1974. 夕阳,4288,TRAGEDY
1975. 洪水,2402,TRAGEDY,1975. 加以,3098,TRAGEDY
1976. 出来,647,COMEDY,1976. 维修,1549,TRAGEDY
1977. 水果,574,COMEDY,1977. 搭配,471,COMEDY
1978. 团体,3571,COMEDY,1978. 海拔,2680,TRAGEDY
