"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
1702. 进程,1298,COMEDY,1702. 晴天,4630,COMEDY
1703. 胸肉,4125,COMEDY,1703. 肢体,3903,COMEDY
1704. 情侣,4615,COMEDY,1704. 投票,4393,COMEDY
1705. 称,2234,COMEDY,1705. 重要性,532,TRAGEDY
1706. 姓名,1482,COMEDY,1706. 想想,4215,COMEDY
1707. 还原,2544,COMEDY,1707. 约束,2847,TRAGEDY
1708. 遵守,1019,COMEDY,1708. 门窗,4556,COMEDY
1709. 拿,1716,COMEDY,1709. 秩序,3116,TRAGEDY
1710. 乐意,2351,COMEDY,1710. 酱油,1842,COMEDY
1711. 起点,2778,COMEDY,1711. 扮演,1090,COMEDY
1712. 葡萄,2855,COMEDY,1712. 多元化,2804,COMEDY
1713. 售价,2871,TRAGEDY,1713. 中成药,4561,TRAGEDY
1714. 混合,769,COMEDY,1714. 盗窃,3875,TRAGEDY
1715. 香菜,4167,COMEDY,1715. 子女,3399,COMEDY
1716. 修辞,4891,TRAGEDY,1716. 儿子,2623,COMEDY
1717. 难度,1247,TRAGEDY,1717. 爆发,2990,TRAGEDY
1718. 年份,1888,TRAGEDY,1718. 电荷,3278,COMEDY
1719. 相关性,3870,TRAGEDY,1719. 命令,988,TRAGEDY
1720. 灯光,1492,COMEDY,1720. 炸,3600,TRAGEDY
1721. 调试,2344,COMEDY,1721. 夏威夷,3696,COMEDY
1722. 外套,3201,COMEDY,1722. 项目,159,COMEDY
1723. 签名,4094,COMEDY,1723. 战斗,1706,TRAGEDY
1724. 功率,2875,COMEDY,1724. 热量,1186,COMEDY
1725. 阅读,361,COMEDY,1725. 糯米,4276,COMEDY
1726. 企鹅,3715,COMEDY,1726. 右,2726,COMEDY
1727. 图标,4092,COMEDY,1727. 平时,2535,COMEDY
1728. 建筑,326,TRAGEDY,1728. 科研,3049,COMEDY
1729. 遭遇,3356,TRAGEDY,1729. 作息,3476,COMEDY
1730. 埃菲尔,4710,COMEDY,1730. 装饰品,2517,COMEDY
1731. 烘烤,4285,COMEDY,1731. 肝脏,4691,TRAGEDY
1732. 恋爱,1684,COMEDY,1732. 正方形,2137,COMEDY
1733. 中成药,4561,TRAGEDY,1733. 电视,937,COMEDY
1734. 可以,2,COMEDY,1734. 张三,776,COMEDY
1735. 人员,334,COMEDY,1735. 复杂,4098,TRAGEDY
1736. 群体,987,COMEDY,1736. 字符串,435,COMEDY
1737. 国际,758,COMEDY,1737. 得,1053,COMEDY
1738. 指令,1478,TRAGEDY,1738. 炎症,4237,TRAGEDY
1739. 表明,813,TRAGEDY,1739. 上升,947,COMEDY
1740. 繁殖,1878,COMEDY,1740. 峡谷,4925,TRAGEDY
1741. 博主,4788,COMEDY,1741. 前进,2197,COMEDY
1742. 有的,4500,COMEDY,1742. 评测,2179,TRAGEDY
1743. 膳食,2745,COMEDY,1743. 规则,557,COMEDY
1744. 家人,855,COMEDY,1744. 别墅,3592,COMEDY
1745. 分数,1752,TRAGEDY,1745. 用,288,COMEDY
1746. 享受,370,COMEDY,1746. 森林,772,TRAGEDY
1747. 博客,2427,COMEDY,1747. 储存,1869,COMEDY
1748. 拒绝,2155,TRAGEDY,1748. 品牌,160,COMEDY
1749. 名单,4639,COMEDY,1749. 拆分,4526,TRAGEDY
1750. 甜味,4761,COMEDY,1750. 拖延,4466,COMEDY
1751. 稳定性,991,COMEDY,1751. 素质,1227,TRAGEDY
1752. 空调,1725,COMEDY,1752. 愿意,1020,COMEDY
1753. 生命,275,TRAGEDY,1753. 离子,1585,TRAGEDY
1754. 功耗,4757,TRAGEDY,1754. 买家,4270,COMEDY
1755. 占比,3477,COMEDY,1755. 池,4794,COMEDY
1756. 能耗,3674,TRAGEDY,1756. 疾病,289,TRAGEDY
1757. 婚礼,956,COMEDY,1757. 份额,1779,COMEDY
1758. 虾仁,4527,COMEDY,1758. 公务员,4279,COMEDY
1759. 前端,2378,COMEDY,1759. 摘要,1088,TRAGEDY
1760. 蔬菜,467,COMEDY,1760. 学历,4291,TRAGEDY
1761. 老师,473,COMEDY,1761. 喝水,3920,COMEDY
1762. 缝,4626,TRAGEDY,1762. 医生,164,TRAGEDY
1763. 没,1050,TRAGEDY,1763. 珍惜,1933,TRAGEDY
1764. 水面,3510,COMEDY,1764. 写出,2737,COMEDY
1765. 恢复,949,COMEDY,1765. 谈到,4628,COMEDY
1766. 减少,83,TRAGEDY,1766. 筛选,1631,COMEDY
1767. 结构,232,COMEDY,1767. 渲染,3214,TRAGEDY
1768. 冲击,3666,TRAGEDY,1768. 小吃,2742,COMEDY
1769. 歌手,2763,COMEDY,1769. 全身,4148,TRAGEDY
1770. 讨论,459,COMEDY,1770. 蛋糕,685,COMEDY
1771. 盆栽,3327,COMEDY,1771. 代入,3351,COMEDY
1772. 构成,1182,COMEDY,1772. 感官,3601,COMEDY
1773. 突变,4289,TRAGEDY,1773. 微风,1961,COMEDY
1774. 被告,1823,TRAGEDY,1774. 涉及,507,TRAGEDY
1775. 家里,1550,COMEDY,1775. 质地,2752,COMEDY
1776. 人机,4717,COMEDY,1776. 方程,996,TRAGEDY
1777. 教材,3710,COMEDY,1777. 周长,1897,COMEDY
1778. 当地人,4732,COMEDY,1778. 检索,3294,COMEDY
1779. 规定,599,COMEDY,1779. 词典,4308,COMEDY
1780. 单价,4837,COMEDY,1780. 治疗,200,COMEDY
1781. 伦理,1401,TRAGEDY,1781. 火车,2634,COMEDY
1782. 质数,2240,COMEDY,1782. 三角,3809,COMEDY
1783. 赋,4493,COMEDY,1783. 忠诚,3551,TRAGEDY
1784. 山区,3022,TRAGEDY,1784. 句子,251,COMEDY
1785. 发酵,2914,COMEDY,1785. 说明书,2292,COMEDY
1786. 捕获,4422,TRAGEDY,1786. 英文,652,COMEDY
1787. 噪音,2321,TRAGEDY,1787. 交换,1778,COMEDY
1788. 粉丝,3221,COMEDY,1788. 节约,1027,COMEDY
1789. 预报,1260,COMEDY,1789. 文件夹,3475,COMEDY
1790. 稿,4188,COMEDY,1790. 改善,406,COMEDY
1791. 能够,38,COMEDY,1791. 油画,4845,COMEDY
1792. 回顾,3823,TRAGEDY,1792. 桌面,3794,COMEDY
1793. 航班,3838,COMEDY,1793. 单,4022,TRAGEDY
1794. 缺失,3000,TRAGEDY,1794. 景区,4295,COMEDY
1795. 铜,3676,COMEDY,1795. 模板,2115,COMEDY
1796. 类别,934,COMEDY,1796. 编辑器,4055,COMEDY
1797. 接种,2056,COMEDY,1797. 减,1667,TRAGEDY
1798. 犬,1578,COMEDY,1798. 专利,3361,COMEDY
1799. 热衷于,4689,COMEDY,1799. 统一,3414,COMEDY
1800. 剑,4550,TRAGEDY,1800. 伤害,1240,TRAGEDY
1801. 猜测,2598,COMEDY,1801. 争议,1791,TRAGEDY
1802. 节奏,1155,COMEDY,1802. 蝴蝶,2200,COMEDY
1803. 气象,3115,TRAGEDY,1803. 杯子,2353,COMEDY
1804. 发射,3331,COMEDY,1804. 兄弟,4245,COMEDY
1805. 侧,2043,COMEDY,1805. 进度,1696,COMEDY
1806. 火星,1688,COMEDY,1806. 标识,3187,COMEDY
1807. 谈到,4628,COMEDY,1807. 特性,1095,COMEDY
1808. 事情,424,COMEDY,1808. 领导力,4000,COMEDY
1809. 舒适性,4461,COMEDY,1809. 马克,3863,COMEDY
1810. 刹车,3585,TRAGEDY,1810. 短期,3766,COMEDY
1811. 雇主,4682,TRAGEDY,1811. 看起来,2939,COMEDY
1812. 就医,4988,TRAGEDY,1812. 调节,936,COMEDY
1813. 珊瑚,4863,COMEDY,1813. 行,771,COMEDY
1814. 克服,1193,COMEDY,1814. 付款,2268,TRAGEDY
1815. 旅,1873,COMEDY,1815. 达到,434,COMEDY
1816. 唐代,3432,COMEDY,1816. 目录,2027,COMEDY
1817. 出,68,COMEDY,1817. 推广,419,COMEDY
1818. 爱情,448,COMEDY,1818. 带,678,COMEDY
1819. 门票,4109,COMEDY,1819. 预约,4068,COMEDY
1820. 协助,1518,COMEDY,1820. 金色,3439,COMEDY
1821. 全国,2980,COMEDY,1821. 男性,1267,COMEDY
1822. 倾斜,3699,COMEDY,1822. 它,18,COMEDY
1823. 智力,2267,COMEDY,1823. 文艺,2107,COMEDY
1824. 青春,3217,COMEDY,1824. 人民币,2817,COMEDY
1825. 旅游,279,COMEDY,1825. 脂肪酸,4916,TRAGEDY
1826. 怎么样,1469,COMEDY,1826. 大蒜,2457,COMEDY
1827. 引,4233,COMEDY,1827. 鉴定,3770,TRAGEDY
1828. 养殖,4176,COMEDY,1828. 翻,2429,COMEDY
1829. 耐,3312,TRAGEDY,1829. 控制台,4749,COMEDY
1830. 历史,188,TRAGEDY,1830. 许可,4507,COMEDY
1831. 火焰,3489,COMEDY,1831. 光合,2324,COMEDY
1832. 策划,1994,COMEDY,1832. 承担,1239,TRAGEDY
1833. 汁,1502,COMEDY,1833. 智力,2267,COMEDY
1834. 程,3244,TRAGEDY,1834. 大象,2312,COMEDY
1835. 香草,2766,COMEDY,1835. 波长,3179,COMEDY
1836. 陷入,2548,TRAGEDY,1836. 购物车,3205,COMEDY
1837. 中华,1616,COMEDY,1837. 月光,4703,TRAGEDY
1838. 班,3797,COMEDY,1838. 追溯,1912,TRAGEDY
1839. 星空,2999,COMEDY,1839. 行走,3027,COMEDY
1840. 信,2671,TRAGEDY,1840. 天数,2709,TRAGEDY
1841. 测量,885,TRAGEDY,1841. 演奏,1885,COMEDY
1842. 步行,2080,COMEDY,1842. 分析,62,COMEDY
1843. 云,1165,COMEDY,1843. 条,4823,COMEDY
1844. 骨,4907,TRAGEDY,1844. 创造性,2918,COMEDY
1845. 设计师,1529,COMEDY,1845. 战役,4822,TRAGEDY
1846. 用量,4089,TRAGEDY,1846. 香,2644,COMEDY
1847. 粥,4438,COMEDY,1847. 番茄,1444,COMEDY
1848. 定律,1332,TRAGEDY,1848. 外观,1067,COMEDY
1849. 玩法,2931,COMEDY,1849. 起,601,COMEDY
1850. 内心,852,TRAGEDY,1850. 数学家,4994,COMEDY
1851. 交付,3028,COMEDY,1851. 特质,3404,COMEDY
1852. 程序,113,TRAGEDY,1852. 统治,3869,TRAGEDY
1853. 关键,709,COMEDY,1853. 教室,4673,COMEDY
1854. 跟进,3493,COMEDY,1854. 病例,3664,TRAGEDY
1855. 容,3706,COMEDY,1855. 疑虑,4583,TRAGEDY
1856. 金融,400,TRAGEDY,1856. 红色,1515,COMEDY
1857. 手续,4723,TRAGEDY,1857. 属于,700,COMEDY
1858. 期望,1275,COMEDY,1858. 帮,243,COMEDY
1859. 森林,772,COMEDY,1859. 有,6,COMEDY
1860. 吸收,1037,COMEDY,1860. 爪子,4186,COMEDY
1861. 量化,4336,TRAGEDY,1861. 人性化,4165,COMEDY
1862. 沉浸,2677,COMEDY,1862. 期限,2332,TRAGEDY
1863. 登录,1906,COMEDY,1863. 字节,4334,COMEDY
1864. 益处,3133,COMEDY,1864. 设备,181,COMEDY
1865. 措辞,2609,COMEDY,1865. 企业家,1307,COMEDY
1866. 园林,3691,COMEDY,1866. 力度,1681,TRAGEDY
1867. 工厂,2553,TRAGEDY,1867. 促使,4254,COMEDY
1868. 懂得,3621,COMEDY,1868. 乘以,1987,COMEDY
1869. 锅中,2900,COMEDY,1869. 烤箱,983,COMEDY
1870. 喜好,1003,COMEDY,1870. 确认,953,TRAGEDY
1871. 增,4419,COMEDY,1871. 得以,2619,COMEDY
1872. 提起,4899,COMEDY,1872. 葡萄酒,2121,COMEDY
1873. 弹,4952,COMEDY,1873. 狗,252,COMEDY
1874. 审美,3075,COMEDY,1874. 意图,3250,TRAGEDY
1875. 段,2152,COMEDY,1875. 带入,4624,TRAGEDY
1876. 鸡丁,3972,COMEDY,1876. 旅途,2620,COMEDY
1877. 黄色,3095,COMEDY,1877. 听,312,COMEDY
1878. 带动,4913,COMEDY,1878. 分组,3087,COMEDY
1879. 得知,4806,TRAGEDY,1879. 意境,4242,TRAGEDY
1880. 宣布,3660,COMEDY,1880. 住房,3208,COMEDY
1881. 原文,3923,TRAGEDY,1881. 乘积,3574,COMEDY
1882. 铺,4645,COMEDY,1882. 收益率,4366,TRAGEDY
1883. 维持,1005,TRAGEDY,1883. 身,2898,COMEDY
1884. 复杂性,2510,TRAGEDY,1884. 思路,1255,COMEDY
1885. 感觉,345,COMEDY,1885. 习近平,4263,COMEDY
1886. 报警,4921,TRAGEDY,1886. 能否,753,TRAGEDY
1887. 拼图,3892,COMEDY,1887. 人格,3059,COMEDY
1888. 开设,4617,COMEDY,1888. 想出,3545,COMEDY
1889. 误差,2584,TRAGEDY,1889. 洞察力,4532,COMEDY
1890. 蒸,3229,COMEDY,1890. 认识,581,COMEDY
1891. 木材,2364,COMEDY,1891. 答案,496,COMEDY
1892. 整理,1219,COMEDY,1892. 下载,1662,COMEDY
1893. 女神,4012,TRAGEDY,1893. 扶持,4405,COMEDY
1894. 母,3791,COMEDY,1894. 伸展,2841,COMEDY
1895. 当代,4360,COMEDY,1895. 孔,4314,TRAGEDY
1896. 模块,1040,COMEDY,1896. 狩猎,3935,TRAGEDY
1897. 化妆品,1862,COMEDY,1897. 剧,3743,COMEDY
1898. 备份,1345,COMEDY,1898. 新陈代谢,4582,COMEDY
1899. 解决,70,COMEDY,1899. 指定,1151,COMEDY
1900. 月,426,TRAGEDY,1900. 西瓜,3080,COMEDY
1901. 形式,376,COMEDY,1901. 对应,1351,COMEDY
1902. 猫科,4799,COMEDY,1902. 发光,3517,COMEDY
1903. 黄瓜,2483,COMEDY,1903. 饮料,869,COMEDY
1904. 交流,296,COMEDY,1904. 物品,518,COMEDY
1905. 说法,3316,COMEDY,1905. 情景,3207,COMEDY
1906. 招聘,1010,COMEDY,1906. 杂志,3045,COMEDY
1907. 审理,4503,TRAGEDY,1907. 克服,1193,TRAGEDY
1908. 里程,4920,COMEDY,1908. 指点,4402,COMEDY
1909. 找出,1490,COMEDY,1909. 环,2874,COMEDY
1910. 增长率,3360,COMEDY,1910. 世界杯,3560,COMEDY
1911. 惩罚,2475,TRAGEDY,1911. 器具,4681,COMEDY
1912. 启动,1521,COMEDY,1912. 店铺,3166,COMEDY
1913. 词语,1434,COMEDY,1913. 南,3135,COMEDY
1914. 研发,824,COMEDY,1914. 贸易,1782,COMEDY
1915. 诞生,4367,COMEDY,1915. 加强,257,COMEDY
1916. 污垢,4415,TRAGEDY,1916. 窗帘,2426,COMEDY
1917. 饼干,2403,COMEDY,1917. 鸡丁,3972,COMEDY
1918. 吸烟,3235,TRAGEDY,1918. 观看,1819,COMEDY
1919. 心理学家,4900,COMEDY,1919. 能耗,3674,TRAGEDY
1920. 摩尔,4238,COMEDY,1920. 二进制,3607,COMEDY
1921. 理解,131,COMEDY,1921. 寻求,629,COMEDY
1922. 电阻,4587,TRAGEDY,1922. 吸引力,1617,COMEDY
1923. 扣除,4087,TRAGEDY,1923. 公主,4349,COMEDY
1924. 增大,4796,COMEDY,1924. 防止,775,TRAGEDY
1925. 芒果,3420,COMEDY,1925. 延迟,3044,TRAGEDY
1926. 影像,1500,TRAGEDY,1926. 挑战性,2567,COMEDY
1927. 如此,2694,COMEDY,1927. 加大,1977,COMEDY
1928. 迷宫,3772,TRAGEDY,1928. 欺骗,4008,TRAGEDY
1929. 产物,3152,COMEDY,1929. 刀,3287,TRAGEDY
1930. 翻炒,2159,COMEDY,1930. 订单,1191,COMEDY
1931. 冷却,2158,TRAGEDY,1931. 广东,4179,COMEDY
1932. 桌子,2450,COMEDY,1932. 村庄,3054,COMEDY
1933. 杰克,1864,COMEDY,1933. 场景,354,COMEDY
1934. 进入,594,COMEDY,1934. 病,2935,TRAGEDY
1935. 手段,803,TRAGEDY,1935. 玉米,3017,COMEDY
1936. 液体,2045,TRAGEDY,1936. 调用,915,COMEDY
1937. 转换,539,COMEDY,1937. 程序,113,COMEDY
1938. 概率,1179,TRAGEDY,1938. 审理,4503,TRAGEDY
1939. 可能性,1372,COMEDY,1939. 门票,4109,COMEDY
1940. 碗中,4977,COMEDY,1940. 集体,4962,COMEDY
1941. 小心,4079,TRAGEDY,1941. 合同,707,COMEDY
1942. 张,786,COMEDY,1942. 形状,718,COMEDY
1943. 乘以,1987,COMEDY,1943. 祝,1636,COMEDY
1944. 指明,3406,COMEDY,1944. 减轻,681,COMEDY
1945. 入手,1757,COMEDY,1945. 道具,2733,COMEDY
1946. 倍数,4059,COMEDY,1946. 联,4842,COMEDY
1947. 省,4555,TRAGEDY,1947. 女孩,1147,COMEDY
1948. 数据点,3514,TRAGEDY,1948. 污染,258,TRAGEDY
1949. 下方,3867,TRAGEDY,1949. 待遇,2813,TRAGEDY
1950. 花坛,4979,COMEDY,1950. 多样性,961,COMEDY
1951. 谢谢,311,COMEDY,1951. 甲烷,4384,TRAGEDY
1952. 狗,252,COMEDY,1952. 推荐,210,COMEDY
1953. 词典,4308,TRAGEDY,1953. 成员,495,COMEDY
1954. 旋转,1510,COMEDY,1954. 掌控,2843,COMEDY
1955. 来,224,COMEDY,1955. 一切,1387,COMEDY
1956. 协作,883,COMEDY,1956. 正文,4374,COMEDY
1957. 开发者,2821,COMEDY,1957. 祝福,2330,COMEDY
1958. 气压,4260,TRAGEDY,1958. 油脂,3468,COMEDY
1959. 震撼,4652,TRAGEDY,1959. 团,4247,COMEDY
1960. 彩虹,3447,COMEDY,1960. 称,2234,COMEDY
1961. 警官,4931,TRAGEDY,1961. 水平,351,COMEDY
1962. 搅拌,781,COMEDY,1962. 远方,4206,TRAGEDY
1963. 项链,4452,COMEDY,1963. 沙发,1503,COMEDY
1964. 频率,1167,TRAGEDY,1964. 手势,4205,COMEDY
1965. 李白,3283,TRAGEDY,1965. 除数,4456,TRAGEDY
1966. 间隔,4191,TRAGEDY,1966. 秋天,2967,TRAGEDY
1967. 切片,2770,COMEDY,1967. 投诉,2921,TRAGEDY
1968. 重写,3522,COMEDY,1968. 平均数,3359,COMEDY
1969. 卖出,4779,COMEDY,1969. 逃避,4704,TRAGEDY
1970. 晚,3913,TRAGEDY,1970. 镜头,3451,COMEDY
1971. 人群,1257,COMEDY,1971. 前往,1133,COMEDY
1972. 体,1150,COMEDY,1972. 回到,1558,COMEDY
1973. 原子,1359,TRAGEDY,1973. 熊猫,2550,COMEDY
1974. 改造,3765,COMEDY,1974. 稳定,1320,COMEDY
1975. 饮食,246,COMEDY,1975. 晒,4180,COMEDY
1976. 作出,1993,COMEDY,1976. 规,3991,COMEDY
1977. 法规,844,TRAGEDY,1977. 指,234,COMEDY
1978. 延迟,3044,TRAGEDY,1978. 运算符,4028,COMEDY
1979. 分散,2300,TRAGEDY,1979. 海边,2186,COMEDY
1980. 绩效,1958,TRAGEDY,1980. 更换,1060,COMEDY
1981. 早餐,1532,COMEDY,1981. 前端,2378,COMEDY
1982. 石,4267,TRAGEDY,1982. 灵魂,2520,TRAGEDY
1983. 教育,144,COMEDY,1983. 收缩,4497,TRAGEDY
1984. 偏见,2336,TRAGEDY,1984. 激发,1236,COMEDY
1985. 政治,1576,TRAGEDY,1985. 方,742,COMEDY
1986. 假期,3365,COMEDY,1986. 鼠标,3705,COMEDY
1987. 大碗,4902,COMEDY,1987. 加班,3860,TRAGEDY
1988. 泄漏,4113,TRAGEDY,1988. 措施,222,TRAGEDY
1989. 警察,1417,COMEDY,1989. 审查,2297,TRAGEDY
1990. 种,3052,COMEDY,1990. 保湿,3455,COMEDY
1991. 答,3662,COMEDY,1991. 性能,360,COMEDY
1992. 基石,4784,TRAGEDY,1992. 碱,2534,COMEDY
1993. 防守,3253,COMEDY,1993. 配备,2180,COMEDY
1994. 电池,998,COMEDY,1994. 问卷,2284,COMEDY
1995. 局限性,3453,TRAGEDY,1995. 节,3568,COMEDY
1996. 饺子,4060,COMEDY,1996. 提出,411,COMEDY
1997. 坚果,2670,COMEDY,1997. 驱动,1806,COMEDY
1998. 信用卡,1741,COMEDY,1998. 地毯,2932,COMEDY
1999. 培训,549,COMEDY,1999. 量子,676,COMEDY
2000. 装修,764,COMEDY,2000. 外星人,4044,COMEDY
2001. 化妆,3717,COMEDY,2001. 列表,335,COMEDY
2002. 点,418,COMEDY,2002. 奶油,1754,COMEDY
2003. 污染,258,TRAGEDY,2003. 食物链,4320,TRAGEDY
2004. 对齐,4671,COMEDY,2004. 宫殿,4944,COMEDY
2005. 自制,4918,COMEDY,2005. 资本,2086,COMEDY
2006. 腌制,2649,COMEDY,2006. 参与度,4153,COMEDY
2007. 失眠,2965,TRAGEDY,2007. 账户,1458,COMEDY
2008. 甲烷,4384,TRAGEDY,2008. 需,356,TRAGEDY
2009. 情境,2184,COMEDY,2009. 布,2722,COMEDY
2010. 唐朝,4860,COMEDY,2010. 模拟,720,COMEDY
2011. 爱因斯坦,3845,COMEDY,2011. 成立,1742,COMEDY
2012. 编号,2696,TRAGEDY,2012. 反义词,3128,TRAGEDY
2013. 软件,308,COMEDY,2013. 异,3078,TRAGEDY
2014. 场,2795,COMEDY,2014. 观点,476,COMEDY
2015. 模具,3661,TRAGEDY,2015. 共鸣,2416,COMEDY
2016. 公告,4193,COMEDY,2016. 能量,568,COMEDY
2017. 哪些,2204,COMEDY,2017. 艺术品,1676,COMEDY
2018. 老人,2195,TRAGEDY,2018. 影像,1500,COMEDY
2019. 户外,1554,COMEDY,2019. 神经元,3175,TRAGEDY
2020. 才,3834,COMEDY,2020. 开关,2545,COMEDY
2021. 产生,150,COMEDY,2021. 隐藏,2272,TRAGEDY
2022. 河流,1913,TRAGEDY,2022. 动词,3317,COMEDY
2023. 习近平,4263,TRAGEDY,2023. 防晒霜,3795,COMEDY
2024. 调节,936,COMEDY,2024. 形象,650,COMEDY
2025. 小刚,3426,COMEDY,2025. 数据集,905,TRAGEDY
2026. 吉他,3055,COMEDY,2026. 穿过,2335,COMEDY
2027. 像素,2588,COMEDY,2027. 证言,3946,TRAGEDY
2028. 伴随,2666,TRAGEDY,2028. 财产,1436,COMEDY
2029. 保险,835,TRAGEDY,2029. 胜利,1644,COMEDY
2030. 淋,4802,TRAGEDY,2030. 面膜,2632,COMEDY
2031. 美食,415,COMEDY,2031. 组成,433,COMEDY
2032. 费用,585,TRAGEDY,2032. 见面,2617,COMEDY
2033. 文艺,2107,COMEDY,2033. 少年,4322,COMEDY
2034. 维护,444,TRAGEDY,2034. 贡献,523,COMEDY
2035. 钾,4748,COMEDY,2035. 议程,4922,TRAGEDY
2036. 飞行,1217,COMEDY,2036. 拒绝,2155,TRAGEDY
2037. 约束,2847,TRAGEDY,2037. 手,688,COMEDY
2038. 芯片,2516,COMEDY,2038. 情境,2184,COMEDY
2039. 便于,3483,COMEDY,2039. 广告,586,COMEDY
2040. 进度,1696,COMEDY,2040. 艾米,2213,COMEDY
2041. 报表,1874,COMEDY,2041. 财富,1621,COMEDY
2042. 有助于,358,COMEDY,2042. 短文,1965,COMEDY
2043. 一,1197,COMEDY,2043. 选取,2700,COMEDY
2044. 指引,3849,COMEDY,2044. 谈判,2432,TRAGEDY
2045. 源于,3436,TRAGEDY,2045. 中,1734,COMEDY
2046. 公交车,4303,COMEDY,2046. 发热,4633,TRAGEDY
2047. 阐明,3249,COMEDY,2047. 公式,641,COMEDY
2048. 大象,2312,COMEDY,2048. 美学,3121,COMEDY
2049. 猜,2484,COMEDY,2049. 配置,789,COMEDY
2050. 含义,1250,TRAGEDY,2050. 栈,4416,COMEDY
2051. 风暴,1818,TRAGEDY,2051. 刺激,1365,COMEDY
2052. 链,605,TRAGEDY,2052. 采购,2202,COMEDY
2053. 事物,1008,COMEDY,2053. 林,3866,COMEDY
2054. 集体,4962,COMEDY,2054. 血,3051,TRAGEDY
2055. 俄罗斯,3573,TRAGEDY,2055. 缝,4626,COMEDY
2056. 卢浮宫,4894,COMEDY,2056. 购,2755,COMEDY
2057. 菜单,1121,COMEDY,2057. 比例,903,COMEDY
2058. 加速,1295,COMEDY,2058. 惊喜,2703,COMEDY
2059. 反映,1128,TRAGEDY,2059. 茶,1598,COMEDY
2060. 婴儿,1002,COMEDY,2060. 股份,4086,COMEDY
2061. 气质,3816,COMEDY,2061. 温馨,4579,COMEDY
2062. 率,1118,COMEDY,2062. 安全,107,COMEDY
2063. 句,1760,COMEDY,2063. 心里,4281,TRAGEDY
2064. 交易,632,COMEDY,2064. 广播,4927,COMEDY
2065. 肝,3537,TRAGEDY,2065. 润色,4861,COMEDY
2066. 总监,4830,COMEDY,2066. 流感,4564,TRAGEDY
2067. 比率,4468,COMEDY,2067. 临床,2141,TRAGEDY
2068. 材质,1254,COMEDY,2068. 奠定,4018,COMEDY
2069. 有益,4804,COMEDY,2069. 捕捉,2857,COMEDY
2070. 人民币,2817,COMEDY,2070. 金钱,2827,COMEDY
2071. 语法,795,COMEDY,2071. 别人,1063,COMEDY
2072. 别墅,3592,COMEDY,2072. 骑士,4702,TRAGEDY
2073. 律师,1130,TRAGEDY,2073. 泡打粉,4284,COMEDY
2074. 场所,1166,COMEDY,2074. 尊敬,1443,TRAGEDY
2075. 滑动,4730,COMEDY,2075. 地板,1772,COMEDY
2076. 减压,3842,COMEDY,2076. 同义词,2506,COMEDY
2077. 饲养,2865,COMEDY,2077. 续写,3687,COMEDY
2078. 营养,530,COMEDY,2078. 怀疑,3260,TRAGEDY
2079. 吸引力,1617,COMEDY,2079. 聚,2983,COMEDY
2080. 涌现,3727,COMEDY,2080. 贝叶斯,4138,TRAGEDY
2081. 分成,1668,TRAGEDY,2081. 休闲,1925,COMEDY
2082. 洞穴,4640,TRAGEDY,2082. 所在,1470,COMEDY
2083. 洗涤,4045,COMEDY,2083. 防护,2714,TRAGEDY
2084. 什么样,2833,COMEDY,2084. 破解,4460,COMEDY
2085. 听众,2602,COMEDY,2085. 负责人,3688,TRAGEDY
2086. 红色,1515,COMEDY,2086. 签订,3505,TRAGEDY
2087. 意大利,754,COMEDY,2087. 奶茶,4934,COMEDY
2088. 知名度,1850,COMEDY,2088. 账单,4619,TRAGEDY
2089. 成功率,4516,COMEDY,2089. 作战,4803,TRAGEDY
2090. 直播,3723,COMEDY,2090. 观赏,3605,COMEDY
2091. 侦探,4306,TRAGEDY,2091. 传感器,1517,TRAGEDY
2092. 司法,3107,TRAGEDY,2092. 春节,4470,COMEDY
2093. 器官,2392,TRAGEDY,2093. 发生,255,COMEDY
2094. 点燃,4747,COMEDY,2094. 古迹,4980,TRAGEDY
2095. 性别,1353,COMEDY,2095. 动量,4319,COMEDY
2096. 板,1731,COMEDY,2096. 意识,330,TRAGEDY
2097. 发明,1418,COMEDY,2097. 引发,1464,TRAGEDY
2098. 得,1053,COMEDY,2098. 亚洲,2286,COMEDY
2099. 屋顶,4569,COMEDY,2099. 课堂,2571,COMEDY
2100. 钢琴,2251,COMEDY,2100. 建立,169,COMEDY
2101. 线,944,COMEDY,2101. 反射,2073,COMEDY
2102. 图书馆,3067,TRAGEDY,2102. 人体,1015,COMEDY
2103. 冰川,2615,TRAGEDY,2103. 嘉宾,3879,COMEDY
2104. 大纲,4695,COMEDY,2104. 吃饭,3855,COMEDY
2105. 它,18,COMEDY,2105. 建筑师,4280,TRAGEDY
2106. 咖啡,552,COMEDY,2106. 油,967,COMEDY
2107. 艾米,2213,COMEDY,2107. 列出,713,COMEDY
