"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
1536. 身心,1006,TRAGEDY,1536. 忘,3898,TRAGEDY
1537. 猪,2941,COMEDY,1537. 审判,3924,TRAGEDY
1538. 气,2409,TRAGEDY,1538. 成就感,3827,COMEDY
1539. 宁静,3703,TRAGEDY,1539. 冥想,1154,COMEDY
1540. 东西,886,COMEDY,1540. 款式,1945,COMEDY
1541. 复杂,4098,TRAGEDY,1541. 咖啡店,3412,COMEDY
1542. 旋转,1510,COMEDY,1542. 青菜,4510,COMEDY
1543. 数组,1599,TRAGEDY,1543. 烹饪,891,COMEDY
1544. 开销,3959,TRAGEDY,1544. 臀部,4538,COMEDY
1545. 差,1355,TRAGEDY,1545. 生命力,3747,COMEDY
1546. 稳定性,991,TRAGEDY,1546. 折叠,4115,COMEDY
1547. 格子,4992,COMEDY,1547. 食,2434,COMEDY
1548. 形成,306,TRAGEDY,1548. 仙人掌,3186,COMEDY
1549. 利息,2593,TRAGEDY,1549. 安慰,3595,COMEDY
1550. 获胜,3552,COMEDY,1550. 物质,328,TRAGEDY
1551. 事,1388,TRAGEDY,1551. 穿越,2157,COMEDY
1552. 售价,2871,TRAGEDY,1552. 商场,3149,COMEDY
1553. 端,1801,TRAGEDY,1553. 没,1050,TRAGEDY
1554. 能耗,3674,TRAGEDY,1554. 成果,997,COMEDY
1555. 农民,2631,COMEDY,1555. 穿上,3578,COMEDY
1556. 充电,1820,COMEDY,1556. 下面,373,COMEDY
1557. 燕麦,3634,COMEDY,1557. 好处,1058,COMEDY
1558. 酸,2054,TRAGEDY,1558. 注重,393,COMEDY
1559. 风景,1428,COMEDY,1559. 门,1322,COMEDY
1560. 运算,1085,TRAGEDY,1560. 创办,4768,COMEDY
1561. 挑选,2468,COMEDY,1561. 参与者,2311,COMEDY
1562. 开拓,3298,COMEDY,1562. 平静,3046,TRAGEDY
1563. 全国,2980,COMEDY,1563. 遇到,489,COMEDY
1564. 金额,1068,TRAGEDY,1564. 原材料,2460,COMEDY
1565. 没,1050,TRAGEDY,1565. 夜晚,1563,TRAGEDY
1566. 错,4887,TRAGEDY,1566. 深圳,4440,COMEDY
1567. 瘦肉,4973,COMEDY,1567. 逗号,4227,COMEDY
1568. 解密,3908,COMEDY,1568. 李白,3283,TRAGEDY
1569. 有些,3556,COMEDY,1569. 股票,793,TRAGEDY
1570. 网络,166,COMEDY,1570. 恋爱,1684,COMEDY
1571. 致力于,1379,COMEDY,1571. 银联,2699,COMEDY
1572. 烤盘,1755,COMEDY,1572. 流行,916,COMEDY
1573. 言语,4112,COMEDY,1573. 前进,2197,COMEDY
1574. 挖掘,1557,COMEDY,1574. 支付,578,COMEDY
1575. 诉讼,1859,TRAGEDY,1575. 续写,3687,COMEDY
1576. 年度,2479,COMEDY,1576. 前来,3007,COMEDY
1577. 撰写,799,COMEDY,1577. 联想,4475,COMEDY
1578. 建立,169,COMEDY,1578. 制造,732,COMEDY
1579. 饮食,246,COMEDY,1579. 地址,1170,COMEDY
1580. 测试,303,COMEDY,1580. 我,3,COMEDY
1581. 战斗,1706,TRAGEDY,1581. 赋,4493,TRAGEDY
1582. 厂商,4940,COMEDY,1582. 牺牲,4396,TRAGEDY
1583. 落,2369,TRAGEDY,1583. 推广,419,COMEDY
1584. 网上,1887,COMEDY,1584. 节奏,1155,COMEDY
1585. 麻烦,3304,TRAGEDY,1585. 封建,4403,TRAGEDY
1586. 生意,4126,COMEDY,1586. 主管,3372,COMEDY
1587. 转化,1000,COMEDY,1587. 驾驶,619,COMEDY
1588. 出发,1740,COMEDY,1588. 倾向,2222,COMEDY
1589. 搜索,621,COMEDY,1589. 分配,692,COMEDY
1590. 争议,1791,TRAGEDY,1590. 积,2430,COMEDY
1591. 晚餐,1835,COMEDY,1591. 民事,3336,TRAGEDY
1592. 收益,1222,TRAGEDY,1592. 描绘,1586,COMEDY
1593. 呈现,682,COMEDY,1593. 欧,5000,COMEDY
1594. 经理,768,COMEDY,1594. 害怕,2123,TRAGEDY
1595. 建筑,326,TRAGEDY,1595. 刀,3287,TRAGEDY
1596. 植树,4483,COMEDY,1596. 协作,883,COMEDY
1597. 写作,645,TRAGEDY,1597. 制造业,2303,COMEDY
1598. 饮酒,3170,COMEDY,1598. 防范,2679,TRAGEDY
1599. 咖啡机,3761,COMEDY,1599. 员,3114,COMEDY
1600. 引起,572,TRAGEDY,1600. 来到,1283,COMEDY
1601. 演示,2304,COMEDY,1601. 被告,1823,TRAGEDY
1602. 借款,3873,TRAGEDY,1602. 悲伤,3561,TRAGEDY
1603. 礼物,1262,COMEDY,1603. 测,3893,COMEDY
1604. 传承,1824,TRAGEDY,1604. 增强,325,COMEDY
1605. 巩固,4742,TRAGEDY,1605. 营造,1400,COMEDY
1606. 区分,2603,TRAGEDY,1606. 索引,2130,COMEDY
1607. 以下,81,TRAGEDY,1607. 动植物,2764,COMEDY
1608. 刑事,3230,TRAGEDY,1608. 竞技,3206,COMEDY
1609. 铁路,4034,TRAGEDY,1609. 血,3051,TRAGEDY
1610. 视为,1180,TRAGEDY,1610. 发光,3517,COMEDY
1611. 腌制,2649,COMEDY,1611. 音乐家,2463,COMEDY
1612. 签订,3505,TRAGEDY,1612. 技术,20,COMEDY
1613. 礼貌,4301,COMEDY,1613. 比喻,3139,COMEDY
1614. 派对,2587,COMEDY,1614. 富含,1624,COMEDY
1615. 感,453,TRAGEDY,1615. 融资,2083,COMEDY
1616. 展览,2253,COMEDY,1616. 内容,61,COMEDY
1617. 创新,228,COMEDY,1617. 招募,4351,COMEDY
1618. 学院,2960,TRAGEDY,1618. 引述,4325,COMEDY
1619. 数字,217,TRAGEDY,1619. 经营,972,COMEDY
1620. 顾客,738,COMEDY,1620. 建立,169,COMEDY
1621. 管理,79,COMEDY,1621. 冷静,2658,COMEDY
1622. 间隔,4191,TRAGEDY,1622. 泰国,3449,COMEDY
1623. 荷兰,4677,COMEDY,1623. 解决,70,COMEDY
1624. 真相,2832,TRAGEDY,1624. 党员,4287,TRAGEDY
1625. 党员,4287,COMEDY,1625. 涂上,2982,COMEDY
1626. 术语,2439,COMEDY,1626. 电线,3520,TRAGEDY
1627. 小芳,2578,COMEDY,1627. 定理,1999,TRAGEDY
1628. 岛屿,3603,COMEDY,1628. 罗马,2412,TRAGEDY
1629. 占比,3477,COMEDY,1629. 调试,2344,COMEDY
1630. 组成,433,COMEDY,1630. 音响,3261,COMEDY
1631. 形,2790,COMEDY,1631. 深海,3645,TRAGEDY
1632. 安全感,4715,COMEDY,1632. 相等,1982,COMEDY
1633. 首都,3471,COMEDY,1633. 气压,4260,TRAGEDY
1634. 明媚,4686,COMEDY,1634. 建筑物,1530,TRAGEDY
1635. 确保,84,COMEDY,1635. 制作,175,COMEDY
1636. 说话,2219,COMEDY,1636. 外貌,3339,COMEDY
1637. 哑铃,3333,COMEDY,1637. 孤独,1813,TRAGEDY
1638. 意识,330,TRAGEDY,1638. 名,1041,COMEDY
1639. 态,1957,COMEDY,1639. 照耀,3856,COMEDY
1640. 怀疑,3260,TRAGEDY,1640. 度,708,COMEDY
1641. 谢谢,311,COMEDY,1641. 对齐,4671,COMEDY
1642. 解读,1932,COMEDY,1642. 问候,4338,COMEDY
1643. 等待,1062,TRAGEDY,1643. 本,4853,COMEDY
1644. 拼写,2299,COMEDY,1644. 生产线,4168,COMEDY
1645. 宝石,2885,COMEDY,1645. 日记,3748,TRAGEDY
1646. 南,3135,COMEDY,1646. 行为,151,COMEDY
1647. 争取,3419,COMEDY,1647. 青椒,2616,COMEDY
1648. 外套,3201,COMEDY,1648. 雕塑,3498,TRAGEDY
1649. 字段,1986,COMEDY,1649. 青年,2599,COMEDY
1650. 选中,4378,COMEDY,1650. 保养,1551,COMEDY
1651. 珊瑚礁,4302,COMEDY,1651. 可能性,1372,COMEDY
1652. 洪水,2402,TRAGEDY,1652. 发放,4187,COMEDY
1653. 白色,2589,COMEDY,1653. 引力,1261,TRAGEDY
1654. 任务,139,COMEDY,1654. 旨在,1620,COMEDY
1655. 格式,739,COMEDY,1655. 榜样,4634,COMEDY
1656. 天文,3901,COMEDY,1656. 盘子,4078,COMEDY
1657. 多,4726,COMEDY,1657. 例子,620,COMEDY
1658. 鼓舞,4471,COMEDY,1658. 受益,4249,COMEDY
1659. 正则,4936,COMEDY,1659. 鸟,1248,COMEDY
1660. 商务,1160,TRAGEDY,1660. 发行,3076,COMEDY
1661. 助,4885,COMEDY,1661. 机场,3006,TRAGEDY
1662. 小孩,4552,COMEDY,1662. 积分,2882,COMEDY
1663. 相关性,3870,COMEDY,1663. 夕阳,4288,TRAGEDY
1664. 流,1809,COMEDY,1664. 泡沫,3508,COMEDY
1665. 资本,2086,TRAGEDY,1665. 体力,3882,COMEDY
1666. 珠穆朗玛峰,2945,TRAGEDY,1666. 南极,3839,TRAGEDY
1667. 费用,585,TRAGEDY,1667. 带领,3004,COMEDY
1668. 作文,4150,COMEDY,1668. 可,59,COMEDY
1669. 难点,4656,TRAGEDY,1669. 喜好,1003,COMEDY
1670. 掌控,2843,COMEDY,1670. 出版,3030,COMEDY
1671. 等于,854,COMEDY,1671. 作家,1849,COMEDY
1672. 游客,1246,COMEDY,1672. 雨林,3096,TRAGEDY
1673. 跳过,4791,COMEDY,1673. 上下文,1845,COMEDY
1674. 尘埃,4930,TRAGEDY,1674. 本身,1370,COMEDY
1675. 看看,1234,COMEDY,1675. T恤,3344,COMEDY
1676. 消防,4663,COMEDY,1676. 例,1300,COMEDY
1677. 树林,4357,COMEDY,1677. 根源,4259,TRAGEDY
1678. 唐朝,4860,COMEDY,1678. 揭示,1707,TRAGEDY
1679. 沙漠,2040,TRAGEDY,1679. 共和国,3197,COMEDY
1680. 复制,1905,COMEDY,1680. 演唱,4101,COMEDY
1681. 带宽,4340,COMEDY,1681. 好评,3828,COMEDY
1682. 农业,925,COMEDY,1682. 重写,3522,TRAGEDY
1683. 海王星,3286,TRAGEDY,1683. 运算符,4028,COMEDY
1684. 木质,3949,COMEDY,1684. 哲学,876,TRAGEDY
1685. 疾病,289,TRAGEDY,1685. 集成,2166,COMEDY
1686. 门票,4109,COMEDY,1686. 丰富,2675,COMEDY
1687. 交通,199,TRAGEDY,1687. 展望,3587,COMEDY
1688. 金星,2760,COMEDY,1688. 变量,554,COMEDY
1689. 常识,4543,COMEDY,1689. 液,2259,COMEDY
1690. 相似性,4567,COMEDY,1690. 缺点,906,TRAGEDY
1691. 跟踪,1538,TRAGEDY,1691. 聊天,971,COMEDY
1692. 担忧,2375,TRAGEDY,1692. 入,701,COMEDY
1693. 学校,697,COMEDY,1693. 养生,2071,COMEDY
1694. 拥堵,1795,TRAGEDY,1694. 得到,157,COMEDY
1695. 总统,2823,TRAGEDY,1695. 表明,813,COMEDY
1696. 少年,4322,COMEDY,1696. 才华,2453,COMEDY
1697. 被告,1823,TRAGEDY,1697. 吸烟,3235,TRAGEDY
1698. 练习,395,COMEDY,1698. 扭曲,4584,TRAGEDY
1699. 器械,3673,COMEDY,1699. 收到,2025,COMEDY
1700. 针对,4074,TRAGEDY,1700. 摄,1215,COMEDY
1701. 片段,2824,COMEDY,1701. 热水,2757,COMEDY
1702. 打开,691,COMEDY,1702. 淘宝,3912,COMEDY
1703. 泰坦尼克号,3858,TRAGEDY,1703. 钾,4748,COMEDY
1704. 保障,673,COMEDY,1704. 治愈,3700,COMEDY
1705. 差异,719,COMEDY,1705. 库,889,COMEDY
1706. 测量,885,COMEDY,1706. 外观,1067,COMEDY
1707. 异,3078,TRAGEDY,1707. 发布,890,COMEDY
1708. 买家,4270,COMEDY,1708. 愤怒,4972,TRAGEDY
1709. 抗,1866,TRAGEDY,1709. 面板,4520,COMEDY
1710. 分数,1752,COMEDY,1710. 菜单,1121,COMEDY
1711. 缩短,3070,COMEDY,1711. 场所,1166,COMEDY
1712. 房屋,856,COMEDY,1712. 遗产,1792,TRAGEDY
1713. 器具,4681,COMEDY,1713. 后面,2773,COMEDY
1714. 帮忙,1892,COMEDY,1714. 至关重要,958,TRAGEDY
1715. 改写,3936,COMEDY,1715. 夜空,3943,TRAGEDY
1716. 牛顿,2309,TRAGEDY,1716. 住房,3208,COMEDY
1717. 倾向,2222,TRAGEDY,1717. 猴子,3479,COMEDY
1718. 小心,4079,TRAGEDY,1718. 洋葱,1263,COMEDY
1719. 同事,1171,COMEDY,1719. 实验室,2260,COMEDY
1720. 路,1279,TRAGEDY,1720. 初学,3712,COMEDY
1721. 相连,4197,COMEDY,1721. 什么,141,COMEDY
1722. 选出,3650,COMEDY,1722. 奶,3640,COMEDY
1723. 危机,2075,TRAGEDY,1723. 色调,1840,COMEDY
1724. 养成,2113,COMEDY,1724. 瘦肉,4973,COMEDY
1725. 专辑,4437,COMEDY,1725. 太阳系,867,TRAGEDY
1726. 设计师,1529,COMEDY,1726. 沙发,1503,COMEDY
1727. 回应,2716,COMEDY,1727. 益处,3133,COMEDY
1728. 减法,4676,TRAGEDY,1728. 服饰,4046,COMEDY
1729. 雪,3467,COMEDY,1729. 讨论,459,COMEDY
1730. 物,1107,TRAGEDY,1730. 示,1911,COMEDY
1731. 怎么样,1469,COMEDY,1731. 到达,1164,COMEDY
1732. 签署,3719,TRAGEDY,1732. 快递,4065,COMEDY
1733. 火箭,3888,COMEDY,1733. 头脑,1974,COMEDY
1734. 理由,2494,TRAGEDY,1734. 用于,182,COMEDY
1735. 胜利,1644,COMEDY,1735. 知道,193,COMEDY
1736. 海浪,2669,COMEDY,1736. 卷,2410,COMEDY
1737. 咖啡馆,3050,COMEDY,1737. 色素,3559,COMEDY
1738. 恒星,1144,COMEDY,1738. 基础,369,COMEDY
1739. 跑,2210,COMEDY,1739. 倾听,1466,COMEDY
1740. 海,2408,COMEDY,1740. 游泳池,3548,COMEDY
1741. 证实,4175,TRAGEDY,1741. 用量,4089,TRAGEDY
1742. 接收,1626,COMEDY,1742. 问问,4541,COMEDY
1743. 捕食,4621,TRAGEDY,1743. 号,1565,COMEDY
1744. 接下来,2880,COMEDY,1744. 弹性,2242,COMEDY
1745. 修正,3159,COMEDY,1745. 哪里,1046,COMEDY
1746. 龙,2528,COMEDY,1746. 金黄色,2337,COMEDY
1747. 视图,4963,COMEDY,1747. 投资,211,TRAGEDY
1748. 量子,676,COMEDY,1748. 低于,3371,TRAGEDY
1749. 演唱,4101,COMEDY,1749. 研究生,4815,TRAGEDY
1750. 出来,647,COMEDY,1750. 原则,948,TRAGEDY
1751. 读,1311,COMEDY,1751. 舒适度,2509,COMEDY
1752. 上映,3807,COMEDY,1752. 想起,3641,COMEDY
1753. 旅程,1895,COMEDY,1753. 焦虑,704,TRAGEDY
1754. 结局,3362,TRAGEDY,1754. 消毒,3709,TRAGEDY
1755. 消化,1940,COMEDY,1755. 成功率,4516,COMEDY
1756. 浪费,853,TRAGEDY,1756. 音,2592,COMEDY
1757. 展开,1397,COMEDY,1757. 考察,4331,TRAGEDY
1758. 中心,550,COMEDY,1758. 乐趣,1559,COMEDY
1759. 担心,1178,TRAGEDY,1759. 名单,4639,TRAGEDY
1760. 机票,3034,COMEDY,1760. 劣势,3934,TRAGEDY
1761. 玛丽,1013,COMEDY,1761. 解除,4808,COMEDY
1762. 症状,714,TRAGEDY,1762. 连接,506,COMEDY
1763. 牛排,2810,COMEDY,1763. 手续,4723,TRAGEDY
1764. 潮流,2511,COMEDY,1764. 调用,915,TRAGEDY
1765. 联想,4475,COMEDY,1765. 科研,3049,TRAGEDY
1766. 诚信,4250,COMEDY,1766. 少,4777,TRAGEDY
1767. 嫌疑人,1666,TRAGEDY,1767. 太空,877,COMEDY
1768. 影片,2389,COMEDY,1768. 嗅觉,4546,COMEDY
1769. 忠诚度,2650,COMEDY,1769. 取消,3507,TRAGEDY
1770. 乙方,2139,COMEDY,1770. 霜,3847,TRAGEDY
1771. 倍数,4059,COMEDY,1771. 别墅,3592,COMEDY
1772. 乐园,4855,COMEDY,1772. 信用卡,1741,COMEDY
1773. 效益,1761,TRAGEDY,1773. 请,28,COMEDY
1774. 代谢,2117,TRAGEDY,1774. 降临,4674,TRAGEDY
1775. 来临,4840,COMEDY,1775. 排除,2637,TRAGEDY
1776. 买卖,4701,COMEDY,1776. 线程,4369,COMEDY
1777. 形容,3019,COMEDY,1777. 上级,4989,COMEDY
1778. 修行,4846,TRAGEDY,1778. 解密,3908,COMEDY
1779. 发现,178,COMEDY,1779. 铅笔,3435,COMEDY
1780. 崛起,4576,COMEDY,1780. 捐赠,3997,COMEDY
1781. 对方,577,COMEDY,1781. 盈利,1966,COMEDY
1782. 领域,52,TRAGEDY,1782. 项链,4452,COMEDY
1783. 滤,3927,TRAGEDY,1783. 素,3025,COMEDY
1784. 高校,4368,COMEDY,1784. 舞,2333,COMEDY
1785. 季节,658,COMEDY,1785. 人口,999,TRAGEDY
1786. 是否,1034,TRAGEDY,1786. 智商,3850,COMEDY
1787. 决定,462,TRAGEDY,1787. 瑜伽,493,COMEDY
1788. 标识,3187,COMEDY,1788. 图案,1661,COMEDY
1789. 班级,3275,COMEDY,1789. 火焰,3489,TRAGEDY
1790. 捞出,3739,COMEDY,1790. 开源,3633,COMEDY
1791. 农历,4448,TRAGEDY,1791. 健康,95,COMEDY
1792. 创建,321,COMEDY,1792. 唐代,3432,TRAGEDY
1793. 增长,604,COMEDY,1793. 凝聚力,4127,COMEDY
1794. 零售,4042,COMEDY,1794. 进行,12,COMEDY
1795. 能源,240,TRAGEDY,1795. 窗,2867,COMEDY
1796. 加载,2153,COMEDY,1796. 肖申克,3994,TRAGEDY
1797. 猜测,2598,COMEDY,1797. 战胜,3604,COMEDY
1798. 倾听,1466,COMEDY,1798. 代表作,3557,COMEDY
1799. 固定,2551,TRAGEDY,1799. 谈谈,3649,COMEDY
1800. 工作者,3622,TRAGEDY,1800. 赋予,3119,COMEDY
1801. 吞噬,3803,TRAGEDY,1801. 文学,603,COMEDY
1802. 必要性,4773,COMEDY,1802. 持续性,4588,TRAGEDY
1803. 政府,392,TRAGEDY,1803. 拍照,3386,COMEDY
1804. 功率,2875,COMEDY,1804. 演变,3065,COMEDY
1805. 核,2143,TRAGEDY,1805. 林黛玉,2665,TRAGEDY
1806. 看见,4805,COMEDY,1806. 小芳,2578,COMEDY
1807. 柠檬,1484,COMEDY,1807. 认识,581,COMEDY
1808. 感冒,2933,COMEDY,1808. 端,1801,COMEDY
1809. 现实,838,TRAGEDY,1809. 百分比,4290,TRAGEDY
1810. 咖啡因,3126,COMEDY,1810. 信号,914,COMEDY
1811. 跑步,1330,COMEDY,1811. 委员会,4114,TRAGEDY
1812. 指明,3406,COMEDY,1812. 课堂,2571,COMEDY
1813. 北极熊,4636,COMEDY,1813. 忽略,2050,TRAGEDY
1814. 电子,297,COMEDY,1814. 方式,45,COMEDY
1815. 防晒霜,3795,COMEDY,1815. 感冒,2933,TRAGEDY
1816. 街道,2958,COMEDY,1816. 这样,715,COMEDY
1817. 影响,40,TRAGEDY,1817. 事,1388,TRAGEDY
1818. 上涨,3345,TRAGEDY,1818. 资本,2086,TRAGEDY
1819. 从事,1875,COMEDY,1819. 史,3494,TRAGEDY
1820. 小于,2005,COMEDY,1820. 应用,42,COMEDY
1821. 翻译,295,COMEDY,1821. 标记,1743,COMEDY
1822. 边缘,1732,TRAGEDY,1822. 衡量,2539,TRAGEDY
1823. 版,3968,COMEDY,1823. 腿,2110,COMEDY
1824. 焦点,3124,COMEDY,1824. 结,4852,TRAGEDY
1825. 探究,1863,COMEDY,1825. 赞美,3168,COMEDY
1826. 牛仔裤,3902,COMEDY,1826. 命题,4323,TRAGEDY
1827. 扔,4792,COMEDY,1827. 黑色,2601,TRAGEDY
1828. 尊严,4889,TRAGEDY,1828. 有效性,2715,TRAGEDY
1829. 穿搭,3654,COMEDY,1829. 惩罚,2475,TRAGEDY
1830. 对,4221,COMEDY,1830. 轨道,1519,COMEDY
1831. 配,1817,COMEDY,1831. 疫苗,1398,COMEDY
1832. 科技,119,COMEDY,1832. 痛,4838,TRAGEDY
1833. 网页,2522,COMEDY,1833. 咨询师,3790,COMEDY
1834. 栈,4416,COMEDY,1834. 智能化,1092,COMEDY
1835. 金属,1108,TRAGEDY,1835. 剪刀,3238,COMEDY
1836. 炒,935,COMEDY,1836. 指示,1479,COMEDY
1837. 工业,847,TRAGEDY,1837. 检查,287,TRAGEDY
1838. 源头,4547,TRAGEDY,1838. 配饰,3461,COMEDY
1839. 不适,3210,TRAGEDY,1839. 电商,1584,COMEDY
1840. 过,1447,COMEDY,1840. 运转,3746,COMEDY
1841. 磨损,3502,TRAGEDY,1841. 力,955,COMEDY
1842. 舒适,2325,COMEDY,1842. 重建,4194,COMEDY
1843. 女儿,3383,COMEDY,1843. 观看,1819,COMEDY
1844. 酒店,773,COMEDY,1844. 发挥,608,COMEDY
1845. 应对,483,COMEDY,1845. 清洁剂,3084,COMEDY
1846. 色,1858,COMEDY,1846. 结构,232,COMEDY
1847. 角,1435,COMEDY,1847. 吃饭,3855,COMEDY
1848. 皮,2120,COMEDY,1848. 捕食,4621,TRAGEDY
1849. 爬,4670,COMEDY,1849. 服务员,2062,COMEDY
1850. 印度,1967,COMEDY,1850. 常用,2306,COMEDY
1851. 明白,811,COMEDY,1851. 放置,1112,COMEDY
1852. 陆地,3213,COMEDY,1852. 预计,1930,COMEDY
1853. 科学家,830,COMEDY,1853. 迷宫,3772,COMEDY
1854. 欣赏,992,COMEDY,1854. 利益,859,TRAGEDY
1855. 面试官,4158,COMEDY,1855. 冲浪,4531,COMEDY
1856. 哈希,4752,COMEDY,1856. 商标,3288,COMEDY
1857. 接种,2056,COMEDY,1857. 角色,146,COMEDY
1858. 业务,469,COMEDY,1858. 隐患,3722,TRAGEDY
1859. 包括,35,COMEDY,1859. 披萨,1084,COMEDY
1860. 图表,2656,COMEDY,1860. 前沿,2749,COMEDY
1861. 谈话,4174,COMEDY,1861. 交通,199,COMEDY
1862. 公司,30,TRAGEDY,1862. 维生素,982,COMEDY
1863. 局限,4540,TRAGEDY,1863. 怎么样,1469,COMEDY
1864. 财政,3656,TRAGEDY,1864. 特质,3404,TRAGEDY
1865. 扭曲,4584,COMEDY,1865. 锅中,2900,COMEDY
1866. 情节,657,COMEDY,1866. 老人,2195,TRAGEDY
1867. 商户,4161,COMEDY,1867. 共鸣,2416,TRAGEDY
1868. 涂抹,2397,COMEDY,1868. 无,566,TRAGEDY
1869. 受到,355,TRAGEDY,1869. 标识,3187,COMEDY
1870. 联盟,2994,COMEDY,1870. 音乐会,2723,COMEDY
1871. 橙色,4001,COMEDY,1871. 稳定,1320,TRAGEDY
1872. 胆固醇,4559,TRAGEDY,1872. 外出,3977,COMEDY
1873. 继承,3008,TRAGEDY,1873. 部件,2910,COMEDY
1874. 物种,1024,TRAGEDY,1874. 忘记,2275,TRAGEDY
1875. 写入,3618,COMEDY,1875. 发,1902,COMEDY
1876. 火腿,3632,COMEDY,1876. 传感器,1517,COMEDY
1877. 科目,4313,TRAGEDY,1877. 字段,1986,COMEDY
1878. 爱好者,1928,COMEDY,1878. 基金,1654,TRAGEDY
1879. 暂停,3897,TRAGEDY,1879. 指引,3849,COMEDY
1880. 新娘,3813,COMEDY,1880. 讲述,767,TRAGEDY
1881. 珍惜,1933,COMEDY,1881. 摄像头,2607,COMEDY
1882. 花香,4229,COMEDY,1882. 打,926,COMEDY
1883. 物理学家,4388,COMEDY,1883. 台,4432,COMEDY
1884. 概述,2278,TRAGEDY,1884. 科学,300,COMEDY
1885. 购物车,3205,COMEDY,1885. 高中生,3996,COMEDY
1886. 甜味,4761,COMEDY,1886. 听听,3597,COMEDY
1887. 个性化,1893,COMEDY,1887. 生,1923,COMEDY
1888. 表示,256,COMEDY,1888. 登山,3484,COMEDY
1889. 品,3763,COMEDY,1889. 实体,1959,COMEDY
1890. 认识,581,COMEDY,1890. 改为,3738,COMEDY
1891. 摧毁,4953,TRAGEDY,1891. 码,3216,COMEDY
1892. 材质,1254,COMEDY,1892. 英文,652,COMEDY
1893. 下面,373,COMEDY,1893. 肢体,3903,COMEDY
1894. 面试,976,COMEDY,1894. 人数,1238,TRAGEDY
1895. 负债,2407,TRAGEDY,1895. 北京,711,COMEDY
1896. 肖申克,3994,TRAGEDY,1896. 员工,203,COMEDY
1897. 走到,3427,COMEDY,1897. 娱乐,805,COMEDY
1898. 抵抗,4554,TRAGEDY,1898. 厂商,4940,COMEDY
1899. 年代,1393,COMEDY,1899. 角落,2420,TRAGEDY
1900. 注意,94,COMEDY,1900. 家庭,137,TRAGEDY
1901. 创造,359,COMEDY,1901. 电池,998,COMEDY
1902. 别墅,3592,COMEDY,1902. 汽车,331,COMEDY
1903. 故障,1361,COMEDY,1903. 阳台,4300,COMEDY
1904. 光芒,2451,COMEDY,1904. 吞噬,3803,TRAGEDY
1905. 信用卡,1741,COMEDY,1905. 林,3866,TRAGEDY
1906. 维生素,982,COMEDY,1906. 身边,1679,COMEDY
1907. 阶段,651,COMEDY,1907. 提起,4899,COMEDY
1908. 乐曲,4683,COMEDY,1908. 姿势,1212,COMEDY
1909. 道德,648,TRAGEDY,1909. 聊聊,2809,COMEDY
1910. 更换,1060,COMEDY,1910. 乘客,3099,COMEDY
1911. 记忆力,4743,TRAGEDY,1911. 爱,516,COMEDY
1912. 地域,3976,COMEDY,1912. 为什么,3953,TRAGEDY
1913. 爸爸,3321,COMEDY,1913. 洪水,2402,TRAGEDY
1914. 魔法,1476,COMEDY,1914. 适应性,2343,COMEDY
1915. 味道,722,COMEDY,1915. 翅膀,2500,COMEDY
1916. 运动员,2313,COMEDY,1916. 看似,4241,COMEDY
1917. 桌子,2450,COMEDY,1917. 甜味,4761,COMEDY
1918. 入门,3167,COMEDY,1918. 队员,3988,COMEDY
1919. 维持,1005,COMEDY,1919. 事实,1192,TRAGEDY
1920. 注释,1744,COMEDY,1920. 词典,4308,COMEDY
1921. 地质,3227,COMEDY,1921. 此,787,COMEDY
1922. 开水,4016,TRAGEDY,1922. 占,1793,TRAGEDY
1923. 软件,308,COMEDY,1923. 费,4776,TRAGEDY
1924. 上升,947,COMEDY,1924. 投资者,1270,COMEDY
1925. 热点,2818,COMEDY,1925. 诗歌,490,TRAGEDY
1926. 西红柿,2415,COMEDY,1926. 需要,7,TRAGEDY
1927. 时代,677,COMEDY,1927. 更换,1060,COMEDY
1928. 脸上,4105,COMEDY,1928. 地方,320,COMEDY
1929. 互联网,528,COMEDY,1929. 具有,96,COMEDY
1930. 碎,3596,TRAGEDY,1930. 间隔,4191,TRAGEDY
1931. 名为,1338,COMEDY,1931. 池,4794,COMEDY
1932. 用,288,COMEDY,1932. 参与,380,COMEDY
1933. 组合,814,COMEDY,1933. 代替,2024,COMEDY
1934. 真理,3731,TRAGEDY,1934. 差异,719,COMEDY
1935. 综述,4537,TRAGEDY,1935. 初始化,3199,COMEDY
1936. 星际,4203,COMEDY,1936. 采集,2287,COMEDY
1937. 监督,1282,TRAGEDY,1937. 控,4439,TRAGEDY
1938. 走路,4120,COMEDY,1938. 传递,882,COMEDY
1939. 蕴含,4883,TRAGEDY,1939. 革命,2068,TRAGEDY
1940. 外观,1067,COMEDY,1940. 签署,3719,COMEDY
1941. 手臂,2315,COMEDY,1941. 酒吧,3376,COMEDY
