"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下词语序号和你的选择，不要添加任何额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下词语序号和你的选择，不要添加任何额外内容。

这些词语是：
.1",order-1,shuffle1-test0
1486. 缩,3843,TRAGEDY,1486. 灯泡,3241,COMEDY
1487. 商场,3149,COMEDY,1487. 青蛙,4406,COMEDY
1488. 脸上,4105,COMEDY,1488. 满足,348,COMEDY
1489. 酸奶,2546,COMEDY,1489. 切换,3357,COMEDY
1490. 分散,2300,TRAGEDY,1490. 温馨,4579,COMEDY
1491. 装饰品,2517,COMEDY,1491. 要,22,TRAGEDY
1492. 完,2917,TRAGEDY,1492. 盈利,1966,COMEDY
1493. 阶段,651,TRAGEDY,1493. 激励,1168,COMEDY
1494. 花朵,1777,COMEDY,1494. 山区,3022,TRAGEDY
1495. 洗衣机,2411,COMEDY,1495. 公交,3733,COMEDY
1496. 女孩,1147,COMEDY,1496. 贵族,4051,COMEDY
1497. 区别,1315,TRAGEDY,1497. 问,613,COMEDY
1498. 盈利,1966,COMEDY,1498. 许可,4507,COMEDY
1499. 聚,2983,COMEDY,1499. 绿色,1834,COMEDY
1500. 增大,4796,COMEDY,1500. 变量,554,TRAGEDY
1501. 换,1853,COMEDY,1501. 猜,2484,COMEDY
1502. 开头,1615,COMEDY,1502. 加入,168,COMEDY
1503. 繁荣,3141,COMEDY,1503. 分子,680,COMEDY
1504. 落下,4333,TRAGEDY,1504. 结论,900,COMEDY
1505. 隐藏,2272,TRAGEDY,1505. 坐标,2177,COMEDY
1506. 做饭,4801,COMEDY,1506. 穿越,2157,COMEDY
1507. 拌,4210,COMEDY,1507. 功耗,4757,TRAGEDY
1508. 银联,2699,COMEDY,1508. 便于,3483,COMEDY
1509. 天文,3901,COMEDY,1509. 烦恼,3247,TRAGEDY
1510. 迁移,3329,TRAGEDY,1510. 叶,2066,COMEDY
1511. 咨询师,3790,COMEDY,1511. 猫科,4799,COMEDY
1512. 相当于,4716,COMEDY,1512. 防治,3771,TRAGEDY
1513. 俱乐部,3757,COMEDY,1513. 主管,3372,TRAGEDY
1514. 到,27,COMEDY,1514. 人文,2597,COMEDY
1515. 生日,1273,COMEDY,1515. 词典,4308,COMEDY
1516. 饭,3215,COMEDY,1516. 持续,595,COMEDY
1517. 电子,297,COMEDY,1517. 理性,3437,COMEDY
1518. 陶醉,4827,COMEDY,1518. 保证,402,COMEDY
1519. 用到,3562,COMEDY,1519. 忘,3898,TRAGEDY
1520. 部署,2206,TRAGEDY,1520. 周期表,4454,COMEDY
1521. 制备,3370,COMEDY,1521. 混合物,1860,COMEDY
1522. 失去,1065,TRAGEDY,1522. 制备,3370,TRAGEDY
1523. 事件,421,TRAGEDY,1523. 倒,3148,TRAGEDY
1524. 律师,1130,TRAGEDY,1524. 大卫,4031,COMEDY
1525. 威胁,827,TRAGEDY,1525. 利用率,3659,COMEDY
1526. 颜料,4450,COMEDY,1526. 分隔,3853,TRAGEDY
1527. 粒子,1590,COMEDY,1527. 塑料袋,2047,TRAGEDY
1528. 纳税,4029,TRAGEDY,1528. 谈判,2432,TRAGEDY
1529. 小,1749,COMEDY,1529. 棕色,4423,COMEDY
1530. 弹,4952,TRAGEDY,1530. 体积,1364,COMEDY
1531. 适宜,3720,COMEDY,1531. 抵抗,4554,TRAGEDY
1532. 瓷砖,2904,COMEDY,1532. 扩展,1029,COMEDY
1533. 领导力,4000,COMEDY,1533. 神秘,3625,COMEDY
1534. 思想,546,TRAGEDY,1534. 负责人,3688,TRAGEDY
1535. 泄漏,4113,TRAGEDY,1535. 高,2345,COMEDY
1536. 状况,501,TRAGEDY,1536. 面团,1673,COMEDY
1537. 物理学家,4388,COMEDY,1537. 阻力,3353,TRAGEDY
1538. 公正,2801,COMEDY,1538. 海豚,4100,COMEDY
1539. 拼接,4090,COMEDY,1539. 衣柜,4705,COMEDY
1540. 享受,370,COMEDY,1540. 排放量,3931,TRAGEDY
1541. 发送,1158,COMEDY,1541. 什么样,2833,COMEDY
1542. 计划,122,COMEDY,1542. 战役,4822,TRAGEDY
1543. 研究生,4815,TRAGEDY,1543. 区域,538,TRAGEDY
1544. 湖,4708,COMEDY,1544. 胡椒粉,2028,COMEDY
1545. 启用,4709,COMEDY,1545. 社区,524,COMEDY
1546. 保存,1172,COMEDY,1546. 衣物,2302,COMEDY
1547. 火焰,3489,TRAGEDY,1547. 谈,1633,COMEDY
1548. 批判,4782,TRAGEDY,1548. 走路,4120,COMEDY
1549. 进步,531,COMEDY,1549. 增进,3485,COMEDY
1550. 惊喜,2703,COMEDY,1550. 工程师,881,COMEDY
1551. 南极,3839,TRAGEDY,1551. 列出,713,COMEDY
1552. 合,1973,COMEDY,1552. 意图,3250,COMEDY
1553. 设置,377,COMEDY,1553. 淘宝,3912,COMEDY
1554. 情境,2184,TRAGEDY,1554. 零件,3584,COMEDY
1555. 诗人,2276,TRAGEDY,1555. 角,1435,COMEDY
1556. 家,482,COMEDY,1556. 传统,1249,COMEDY
1557. 受害者,4003,TRAGEDY,1557. 出台,4309,COMEDY
1558. 商品,383,COMEDY,1558. 资讯,4949,COMEDY
1559. 重写,3522,TRAGEDY,1559. 寻找,277,COMEDY
1560. 接触,1119,COMEDY,1560. 主机,4362,COMEDY
1561. 身体,99,TRAGEDY,1561. 基准,4813,COMEDY
1562. 形,2790,COMEDY,1562. 难度,1247,TRAGEDY
1563. 这样,715,COMEDY,1563. 例子,620,COMEDY
1564. 关注,184,COMEDY,1564. 主人公,1651,TRAGEDY
1565. 返回,583,TRAGEDY,1565. 游客,1246,COMEDY
1566. 设有,4983,COMEDY,1566. 咖啡豆,2519,COMEDY
1567. 用途,1381,COMEDY,1567. 更改,1698,TRAGEDY
1568. 穿过,2335,TRAGEDY,1568. 对角线,4933,TRAGEDY
1569. 传递,882,COMEDY,1569. 少年,4322,COMEDY
1570. 美学,3121,COMEDY,1570. 顺序,1135,COMEDY
1571. 官,3672,TRAGEDY,1571. 上升,947,COMEDY
1572. 许可,4507,COMEDY,1572. 免受,4315,COMEDY
1573. 牛排,2810,COMEDY,1573. 辐射,1746,TRAGEDY
1574. 历史,188,TRAGEDY,1574. 披萨,1084,COMEDY
1575. 员,3114,COMEDY,1575. 停留,4075,COMEDY
1576. 变更,3679,TRAGEDY,1576. 投放,2986,COMEDY
1577. 湿度,1600,TRAGEDY,1577. 绿化,3263,COMEDY
1578. 缓存,3465,COMEDY,1578. 关系,104,COMEDY
1579. 花椒,4200,COMEDY,1579. 笑容,4970,COMEDY
1580. 那里,1113,TRAGEDY,1580. 篮球,1663,COMEDY
1581. 边缘,1732,TRAGEDY,1581. 少于,2869,TRAGEDY
1582. 月球,1675,COMEDY,1582. 颗粒,3040,COMEDY
1583. 黄,4632,COMEDY,1583. 碗中,4977,COMEDY
1584. 团结,3091,COMEDY,1584. 火星,1688,COMEDY
1585. 宠物,429,COMEDY,1585. 铺,4645,COMEDY
1586. 设,2919,COMEDY,1586. 咬,4501,COMEDY
1587. 农村,2249,TRAGEDY,1587. 思念,2864,TRAGEDY
1588. 介绍,161,COMEDY,1588. 景色,1739,COMEDY
1589. 通,4769,COMEDY,1589. 海水,2317,COMEDY
1590. 全球,229,COMEDY,1590. 检验,2761,TRAGEDY
1591. 改进,439,COMEDY,1591. 代表性,2579,TRAGEDY
1592. 兴趣,264,COMEDY,1592. 违反,2109,TRAGEDY
1593. 人物,564,TRAGEDY,1593. 主菜,3224,COMEDY
1594. 餐,2991,COMEDY,1594. 遭受,2654,TRAGEDY
1595. 年龄段,4142,COMEDY,1595. 政策,461,TRAGEDY
1596. 床垫,4248,COMEDY,1596. 减缓,2438,TRAGEDY
1597. 词语,1434,COMEDY,1597. 立场,3237,TRAGEDY
1598. 现代,3137,COMEDY,1598. 婚礼,956,COMEDY
1599. 清理,1535,COMEDY,1599. 椅子,2583,COMEDY
1600. 过滤器,3652,COMEDY,1600. 高温,2538,TRAGEDY
1601. 切,1360,TRAGEDY,1601. 广播,4927,COMEDY
1602. 引,4233,COMEDY,1602. 供给,4711,COMEDY
1603. 球体,4053,COMEDY,1603. 疾病,289,TRAGEDY
1604. 腌制,2649,COMEDY,1604. 白色,2589,COMEDY
1605. 培养,606,COMEDY,1605. 作出,1993,COMEDY
1606. 糖尿病,2182,TRAGEDY,1606. 耐力,3464,COMEDY
1607. 掌握,479,COMEDY,1607. 观看,1819,COMEDY
1608. 温馨,4579,COMEDY,1608. 反思,1769,TRAGEDY
1609. 综述,4537,COMEDY,1609. 慈善,2837,COMEDY
1610. 男女,4057,COMEDY,1610. 肥胖,4091,TRAGEDY
1611. 方面,46,COMEDY,1611. 一致性,2981,COMEDY
1612. 评估,353,COMEDY,1612. 振动,3987,COMEDY
1613. 负债,2407,TRAGEDY,1613. 冷静,2658,COMEDY
1614. 上升,947,COMEDY,1614. 体,1150,TRAGEDY
1615. 太空,877,COMEDY,1615. 缺失,3000,TRAGEDY
1616. 同步,4294,COMEDY,1616. 底,3572,TRAGEDY
1617. 烤盘,1755,COMEDY,1617. 留,2549,TRAGEDY
1618. 纠缠,4164,TRAGEDY,1618. 找到,196,COMEDY
1619. 识别,286,COMEDY,1619. 标准,485,COMEDY
1620. 肝,3537,TRAGEDY,1620. 哪些,2204,COMEDY
1621. 怕,4118,TRAGEDY,1621. 区间,3648,TRAGEDY
1622. 走到,3427,COMEDY,1622. 夫妻,1659,COMEDY
1623. 摧毁,4953,TRAGEDY,1623. 儿,2148,COMEDY
1624. 开设,4617,COMEDY,1624. 词,431,COMEDY
1625. 统计,945,COMEDY,1625. 体内,2372,TRAGEDY
1626. 代数,3583,COMEDY,1626. 相遇,2547,COMEDY
1627. 评论,1061,TRAGEDY,1627. 昆虫,2393,COMEDY
1628. 争吵,4734,TRAGEDY,1628. 姿态,3255,COMEDY
1629. 质数,2240,COMEDY,1629. 拉,3335,COMEDY
1630. 电线,3520,COMEDY,1630. 配置,789,COMEDY
1631. 龙虾,4479,COMEDY,1631. 侦探,4306,COMEDY
1632. 见面,2617,COMEDY,1632. 要求,123,TRAGEDY
1633. 公务员,4279,COMEDY,1633. 珍珠,3724,COMEDY
1634. 胆固醇,4559,TRAGEDY,1634. 弦,2404,TRAGEDY
1635. 成年人,4027,COMEDY,1635. 平底锅,3895,COMEDY
1636. 舞,2333,COMEDY,1636. 监测,836,TRAGEDY
1637. 引起,572,COMEDY,1637. 衡量,2539,TRAGEDY
1638. 干,3132,COMEDY,1638. 坚定,4424,COMEDY
1639. 至关重要,958,TRAGEDY,1639. 初学,3712,COMEDY
1640. 装置,2295,COMEDY,1640. 比,2903,TRAGEDY
1641. 依赖,1011,TRAGEDY,1641. 咨询师,3790,COMEDY
1642. 牛顿,2309,COMEDY,1642. 型,1430,TRAGEDY
1643. 生涯,2079,TRAGEDY,1643. 穿上,3578,COMEDY
1644. 看出,2181,COMEDY,1644. 推导,4642,TRAGEDY
1645. 调味品,4329,COMEDY,1645. 聆听,3594,COMEDY
1646. 理性,3437,COMEDY,1646. 页面,1055,TRAGEDY
1647. 激活,3750,COMEDY,1647. 加法,3382,TRAGEDY
1648. 墙纸,4560,COMEDY,1648. 腌制,2649,COMEDY
1649. 想要,612,TRAGEDY,1649. 汉堡,3232,COMEDY
1650. 放松,430,COMEDY,1650. 创造力,1163,COMEDY
1651. 交往,1575,COMEDY,1651. 性格,986,TRAGEDY
1652. 谁,1071,COMEDY,1652. 狼,3200,TRAGEDY
1653. 饮食,246,COMEDY,1653. 困境,2076,TRAGEDY
1654. 作家,1849,TRAGEDY,1654. 当代,4360,COMEDY
1655. 洋葱,1263,COMEDY,1655. 开发者,2821,COMEDY
1656. 表达,215,COMEDY,1656. 收益,1222,COMEDY
1657. 加工,1573,TRAGEDY,1657. 材质,1254,COMEDY
1658. 疲劳,2196,TRAGEDY,1658. 证人,2791,TRAGEDY
1659. 追踪,2555,TRAGEDY,1659. 完,2917,TRAGEDY
1660. 丢失,3358,TRAGEDY,1660. 玉米,3017,COMEDY
1661. 树林,4357,COMEDY,1661. 证书,2944,COMEDY
1662. 运用,834,COMEDY,1662. 鱼,969,COMEDY
1663. 沉迷,3878,TRAGEDY,1663. 游玩,4217,COMEDY
1664. 传输,1049,COMEDY,1664. 教授,1603,COMEDY
1665. 骨,4907,TRAGEDY,1665. 编译,2964,COMEDY
1666. 外出,3977,COMEDY,1666. 指纹,4611,TRAGEDY
1667. 机构,590,TRAGEDY,1667. 缝,4626,TRAGEDY
1668. 门,1322,COMEDY,1668. 创办,4768,COMEDY
1669. 砍伐,3890,TRAGEDY,1669. 效率,195,COMEDY
1670. 抵抗,4554,TRAGEDY,1670. 膝盖,3941,TRAGEDY
1671. 引导,1089,COMEDY,1671. 努力,425,TRAGEDY
1672. 运动员,2313,COMEDY,1672. 富有,1528,COMEDY
1673. 日期,588,COMEDY,1673. 来源于,4449,COMEDY
1674. 解,1369,COMEDY,1674. 假设,679,COMEDY
1675. 警察,1417,TRAGEDY,1675. 品尝,1208,COMEDY
1676. 放到,3670,COMEDY,1676. 翻译,295,COMEDY
1677. 期待,1039,COMEDY,1677. 追踪,2555,TRAGEDY
1678. 海滨,3646,COMEDY,1678. 赚,3954,COMEDY
1679. 控制,148,TRAGEDY,1679. 能否,753,COMEDY
1680. 钻石,3303,COMEDY,1680. 价值,262,COMEDY
1681. 相关,1382,COMEDY,1681. 人工,3741,COMEDY
1682. 声音,741,COMEDY,1682. 军队,3174,TRAGEDY
1683. 实践,443,COMEDY,1683. 导入,2558,COMEDY
1684. 感激,1943,COMEDY,1684. 市场,72,COMEDY
1685. 窗户,1922,COMEDY,1685. 信用,2441,COMEDY
1686. 农业,925,COMEDY,1686. 亲人,4262,COMEDY
1687. 失,4170,TRAGEDY,1687. 印象,1560,TRAGEDY
1688. 建筑师,4280,COMEDY,1688. 超,4129,COMEDY
1689. 基于,1014,COMEDY,1689. 露营,3151,COMEDY
1690. 季,4232,COMEDY,1690. 减,1667,TRAGEDY
1691. 洗澡,2782,COMEDY,1691. 知识,180,COMEDY
1692. 电流,2531,COMEDY,1692. 曲,3639,COMEDY
1693. 前来,3007,COMEDY,1693. 哥哥,4969,COMEDY
1694. 减小,3667,TRAGEDY,1694. 听力,2711,TRAGEDY
1695. 为什么,3953,COMEDY,1695. 头痛,2954,TRAGEDY
1696. 捕获,4422,TRAGEDY,1696. 慢跑,3302,COMEDY
1697. 易于,1251,COMEDY,1697. 收藏,3801,COMEDY
1698. 公众,1325,COMEDY,1698. 护肤品,3457,COMEDY
1699. 遵循,1075,COMEDY,1699. 道,2085,COMEDY
1700. 尊严,4889,TRAGEDY,1700. 时,2461,TRAGEDY
1701. 领导者,2339,COMEDY,1701. 证明,826,COMEDY
1702. 初始化,3199,COMEDY,1702. 遗产,1792,TRAGEDY
1703. 是否,1034,COMEDY,1703. 返回,583,TRAGEDY
1704. 路线,1438,COMEDY,1704. 包括,35,COMEDY
1705. 象,3352,COMEDY,1705. 开车,2758,COMEDY
1706. 鲨鱼,3812,TRAGEDY,1706. 收集,644,COMEDY
1707. 实体,1959,COMEDY,1707. 德国,2125,TRAGEDY
1708. 总,4998,COMEDY,1708. 贸易,1782,COMEDY
1709. 付,4050,TRAGEDY,1709. 面板,4520,TRAGEDY
1710. 社区,524,COMEDY,1710. 想想,4215,COMEDY
1711. 减去,2647,TRAGEDY,1711. 香肠,3429,COMEDY
1712. 窗,2867,COMEDY,1712. 高达,4760,COMEDY
1713. 人士,1156,COMEDY,1713. 印度,1967,COMEDY
1714. 受,382,TRAGEDY,1714. 家人,855,COMEDY
1715. 到来,2456,COMEDY,1715. 病历,3219,TRAGEDY
1716. 改革,2077,COMEDY,1716. 融合,1148,COMEDY
1717. 有利于,1983,COMEDY,1717. 肝脏,4691,TRAGEDY
1718. 认为,102,COMEDY,1718. 交流,296,COMEDY
1719. 人们,66,COMEDY,1719. 主角,1272,COMEDY
1720. 官方,2108,TRAGEDY,1720. 定理,1999,COMEDY
1721. 开拓,3298,COMEDY,1721. 麻婆豆腐,4915,COMEDY
1722. 其中,117,COMEDY,1722. 科,2493,COMEDY
1723. 真实性,3296,TRAGEDY,1723. 谈到,4628,COMEDY
1724. 牛仔裤,3902,COMEDY,1724. 同步,4294,COMEDY
1725. 物业,2610,COMEDY,1725. 规格,3041,COMEDY
1726. 纹理,2750,COMEDY,1726. 废气,3780,TRAGEDY
1727. 虫,4688,COMEDY,1727. 包容,3506,COMEDY
1728. 聚集,3252,COMEDY,1728. 服务,82,COMEDY
1729. 样式,1989,COMEDY,1729. 清水,2594,COMEDY
1730. 能力,74,COMEDY,1730. 没有,106,TRAGEDY
1731. 桥,3940,COMEDY,1731. 外卖,4943,COMEDY
1732. 妈妈,1771,COMEDY,1732. 工业,847,TRAGEDY
1733. 卡,2421,COMEDY,1733. 节省,1774,COMEDY
1734. 善于,1613,COMEDY,1734. 生态,265,TRAGEDY
1735. 乡村,2626,COMEDY,1735. 服用,1712,TRAGEDY
1736. 提及,4700,COMEDY,1736. 得以,2619,COMEDY
1737. 指纹,4611,COMEDY,1737. 季节,658,COMEDY
1738. 锅中,2900,COMEDY,1738. 比分,4083,COMEDY
1739. 晋升,3395,COMEDY,1739. 鲨鱼,3812,TRAGEDY
1740. 机密,4522,TRAGEDY,1740. 泄漏,4113,TRAGEDY
1741. 额,4844,TRAGEDY,1741. 工资,1687,COMEDY
1742. 元,3010,COMEDY,1742. 式,843,TRAGEDY
1743. 消费,842,COMEDY,1743. 物业,2610,TRAGEDY
1744. 奠定,4018,TRAGEDY,1744. 唐诗,4892,COMEDY
1745. 知名度,1850,COMEDY,1745. 大气层,1645,COMEDY
1746. 极限,3325,TRAGEDY,1746. 沙发,1503,COMEDY
1747. 赞誉,4798,COMEDY,1747. 生效,3981,COMEDY
1748. 加快,2173,COMEDY,1748. 主意,1821,COMEDY
1749. 天数,2709,TRAGEDY,1749. 板块,2892,TRAGEDY
1750. 中央,2026,COMEDY,1750. 学会,724,COMEDY
1751. 刺激,1365,COMEDY,1751. 患有,3101,TRAGEDY
1752. 业务,469,COMEDY,1752. 初始化,3199,COMEDY
1753. 态,1957,TRAGEDY,1753. 岛,3071,COMEDY
1754. 侧,2043,TRAGEDY,1754. 尊重,545,COMEDY
1755. 工业,847,TRAGEDY,1755. 缩写,4935,TRAGEDY
1756. 问,613,TRAGEDY,1756. 测,3893,TRAGEDY
1757. 起源,1574,TRAGEDY,1757. 队,2274,COMEDY
1758. 如下,404,TRAGEDY,1758. 业务,469,TRAGEDY
1759. 缩小,3598,TRAGEDY,1759. 分享,403,COMEDY
1760. 屏幕,1173,COMEDY,1760. 考验,4318,TRAGEDY
1761. 彼此,884,COMEDY,1761. 寿命,1349,TRAGEDY
1762. 见到,1726,COMEDY,1762. 顶部,3421,COMEDY
1763. 回报率,4754,COMEDY,1763. 选定,4923,COMEDY
1764. 集,1602,COMEDY,1764. 阳台,4300,COMEDY
1765. 必不可少,2648,COMEDY,1765. 增长率,3360,TRAGEDY
1766. 小学,2907,COMEDY,1766. 性,266,COMEDY
1767. 跳,2207,COMEDY,1767. 草莓,1596,COMEDY
1768. 花盆,4975,COMEDY,1768. 生命,275,TRAGEDY
1769. 妆容,4067,COMEDY,1769. 风格,225,COMEDY
1770. 科普,1226,COMEDY,1770. 维度,3015,COMEDY
1771. 可行性,2775,TRAGEDY,1771. 提交,1693,TRAGEDY
1772. 变为,3546,COMEDY,1772. 废水,4039,TRAGEDY
1773. 红烧肉,3029,COMEDY,1773. 答,3662,COMEDY
1774. 全球化,3138,COMEDY,1774. 照耀,3856,COMEDY
1775. 追溯,1912,TRAGEDY,1775. 蜡烛,4785,TRAGEDY
1776. 出口,3448,COMEDY,1776. 助,4885,COMEDY
1777. 伦敦,2405,COMEDY,1777. 精通,4355,COMEDY
1778. 精华,4666,COMEDY,1778. 猜测,2598,COMEDY
1779. 人员,334,TRAGEDY,1779. 梯度,4391,TRAGEDY
1780. 眼镜,3711,COMEDY,1780. 存储,500,COMEDY
1781. 眼神,3619,COMEDY,1781. 开展,1070,COMEDY
1782. 经营,972,TRAGEDY,1782. 瓶颈,3682,TRAGEDY
1783. 审核,2934,TRAGEDY,1783. 为什么,3953,TRAGEDY
1784. 实施,728,TRAGEDY,1784. 适宜,3720,COMEDY
1785. 香菜,4167,COMEDY,1785. 魔法,1476,COMEDY
1786. 基础,369,TRAGEDY,1786. 代谢,2117,COMEDY
1787. 娱乐,805,COMEDY,1787. 品味,2718,COMEDY
1788. 比萨,3490,COMEDY,1788. 贝叶斯,4138,COMEDY
1789. 传感器,1517,TRAGEDY,1789. 校园,2563,COMEDY
1790. 请问,261,COMEDY,1790. 柠檬,1484,COMEDY
1791. 担任,2074,TRAGEDY,1791. 进行,12,COMEDY
1792. 就医,4988,TRAGEDY,1792. 借,4958,COMEDY
1793. 瞬间,3018,COMEDY,1793. 糖,747,COMEDY
1794. 老鼠,2552,COMEDY,1794. 盘子,4078,COMEDY
1795. 女生,3796,COMEDY,1795. 用到,3562,COMEDY
1796. 构成,1182,TRAGEDY,1796. 实习生,4574,TRAGEDY
1797. 煮熟,1947,COMEDY,1797. 生成器,3980,COMEDY
1798. 起诉,4578,TRAGEDY,1798. 跑,2210,COMEDY
1799. 用户,58,TRAGEDY,1799. 学者,3515,TRAGEDY
1800. 相符,4370,COMEDY,1800. 关闭,1494,TRAGEDY
1801. 细节,474,TRAGEDY,1801. 替代,1637,COMEDY
1802. 公交车,4303,COMEDY,1802. 捞出,3739,COMEDY
1803. 曲目,4076,COMEDY,1803. 产地,4478,COMEDY
1804. 懂,3144,COMEDY,1804. 味道,722,COMEDY
1805. 智能化,1092,COMEDY,1805. 山峰,1991,COMEDY
1806. 上级,4989,TRAGEDY,1806. 梳理,2489,COMEDY
1807. 您们,3966,COMEDY,1807. 协商,2269,COMEDY
1808. 知道,193,COMEDY,1808. 听觉,4627,COMEDY
1809. 旋转,1510,COMEDY,1809. 热点,2818,COMEDY
1810. 监控,1114,TRAGEDY,1810. 牛仔裤,3902,COMEDY
1811. 电路,2131,TRAGEDY,1811. 看见,4805,COMEDY
1812. 变得,1639,COMEDY,1812. 间隔,4191,COMEDY
1813. 域,4023,TRAGEDY,1813. 所得税,2966,TRAGEDY
1814. 适应,454,COMEDY,1814. 案例,1056,TRAGEDY
1815. 腿部,4613,TRAGEDY,1815. 象征,1516,COMEDY
1816. 面团,1673,COMEDY,1816. 辩护,3846,TRAGEDY
1817. 草地,2100,COMEDY,1817. 青年,2599,COMEDY
1818. 实例,1914,COMEDY,1818. 她们,3094,COMEDY
1819. 融合,1148,COMEDY,1819. 麻烦,3304,TRAGEDY
1820. 胸肉,4125,COMEDY,1820. 起源,1574,COMEDY
1821. 薪资,2802,TRAGEDY,1821. 胜地,3729,COMEDY
1822. 说话,2219,COMEDY,1822. 无,566,TRAGEDY
1823. 传来,4696,TRAGEDY,1823. 总数,3177,COMEDY
1824. 升高,1787,COMEDY,1824. 选择,32,COMEDY
1825. 尊重,545,COMEDY,1825. 强化,1536,COMEDY
1826. 比例,903,COMEDY,1826. 海外,4512,COMEDY
1827. 曲线,2526,COMEDY,1827. 总额,3415,TRAGEDY
1828. 延伸,4620,COMEDY,1828. 如下,404,COMEDY
1829. 器具,4681,COMEDY,1829. 领导,858,TRAGEDY
1830. 运算,1085,TRAGEDY,1830. 乐园,4855,COMEDY
1831. 缺少,2608,TRAGEDY,1831. 猪,2941,COMEDY
1832. 冰块,2861,TRAGEDY,1832. 人员,334,TRAGEDY
1833. 祝,1636,COMEDY,1833. 学历,4291,TRAGEDY
1834. 选定,4923,COMEDY,1834. 名称,329,TRAGEDY
1835. 好奇心,2565,COMEDY,1835. 质,1894,TRAGEDY
1836. 蕴含,4883,COMEDY,1836. 照明,1854,TRAGEDY
1837. 签名,4094,COMEDY,1837. 文件,407,TRAGEDY
1838. 规则,557,TRAGEDY,1838. 命令行,4395,TRAGEDY
1839. 智商,3850,COMEDY,1839. 掉,2562,COMEDY
1840. 部分,253,TRAGEDY,1840. 铁,1587,TRAGEDY
1841. 里程碑,4609,COMEDY,1841. 市,2777,TRAGEDY
1842. 优缺点,1729,COMEDY,1842. 购物车,3205,COMEDY
1843. 二氧化碳,1297,TRAGEDY,1843. 翻转,4024,COMEDY
1844. 看作,3900,COMEDY,1844. 杰克,1864,COMEDY
1845. 蜡烛,4785,COMEDY,1845. 引入,1561,TRAGEDY
1846. 旅途,2620,COMEDY,1846. 相互,2836,TRAGEDY
1847. 流程,508,TRAGEDY,1847. 人口,999,TRAGEDY
1848. 原材料,2460,TRAGEDY,1848. 坚信,4725,TRAGEDY
1849. 强调,541,COMEDY,1849. 上映,3807,TRAGEDY
1850. 要点,1276,COMEDY,1850. 国内,1876,TRAGEDY
1851. 跳舞,2811,COMEDY,1851. 次数,1051,TRAGEDY
1852. 反应,298,COMEDY,1852. 玫瑰,2651,TRAGEDY
1853. 咬,4501,TRAGEDY,1853. 加速,1295,TRAGEDY
1854. 组合,814,COMEDY,1854. 主义,1871,TRAGEDY
1855. 体育,1231,COMEDY,1855. 动力,1153,TRAGEDY
1856. 用量,4089,TRAGEDY,1856. 氢,3002,TRAGEDY
1857. 过,1447,TRAGEDY,1857. 用于,182,TRAGEDY
1858. 产品,51,COMEDY,1858. 挫折,2041,TRAGEDY
1859. 崩溃,3350,TRAGEDY,1859. 抽,2937,COMEDY
1860. 酶,2693,TRAGEDY,1860. 还款,3038,TRAGEDY
1861. 签订,3505,TRAGEDY,1861. 能耗,3674,TRAGEDY
1862. 自我,420,COMEDY,1862. 除,1313,TRAGEDY
1863. 引言,4243,TRAGEDY,1863. 线段,4608,COMEDY
1864. 脚本,1832,COMEDY,1864. 经济学,3425,TRAGEDY
1865. 鸣,4939,COMEDY,1865. 激光,4412,COMEDY
1866. 攻略,3130,COMEDY,1866. 动画,2464,COMEDY
1867. 波动,1691,TRAGEDY,1867. 烤箱,983,COMEDY
1868. 速率,3073,TRAGEDY,1868. 整理,1219,TRAGEDY
1869. 酒吧,3376,COMEDY,1869. 海底,3612,TRAGEDY
1870. 涂上,2982,COMEDY,1870. 他,34,COMEDY
1871. 数,269,TRAGEDY,1871. 路径,1064,COMEDY
1872. 名为,1338,COMEDY,1872. 叫做,1457,COMEDY
1873. 体力,3882,COMEDY,1873. 排除,2637,TRAGEDY
1874. 玩法,2931,COMEDY,1874. 损害,1807,TRAGEDY
1875. 炒,935,COMEDY,1875. 人士,1156,COMEDY
1876. 损失,1009,TRAGEDY,1876. 高于,3222,COMEDY
1877. 模具,3661,TRAGEDY,1877. 车,880,COMEDY
1878. 系统,56,TRAGEDY,1878. 路程,4425,COMEDY
1879. 哪些,2204,COMEDY,1879. 阿甘,4317,COMEDY
1880. 佛教,2334,TRAGEDY,1880. 注入,2727,COMEDY
1881. 降,3590,TRAGEDY,1881. 业绩,1904,COMEDY
1882. 内核,4513,TRAGEDY,1882. 体育,1231,COMEDY
1883. 尾气,4775,TRAGEDY,1883. 小,1749,COMEDY
1884. 绑定,3806,TRAGEDY,1884. 英国,1390,COMEDY
1885. 服装,1225,COMEDY,1885. 表示,256,COMEDY
1886. 露营,3151,COMEDY,1886. 对比,1396,COMEDY
1887. 相似度,4056,TRAGEDY,1887. 库存,2469,COMEDY
1888. 销量,3835,TRAGEDY,1888. 强度,1072,TRAGEDY
1889. 剂量,3367,TRAGEDY,1889. 连接,506,COMEDY
